species,year,val
Ardea purpurea,2015,5.85501861572266
Ardenna pacifica,2015,7.8348536491394
Artamus fuscus,2015,7.50212574005127
Asio flammeus,2015,2.72194766998291
Athene noctua,2015,3.43762922286987
Aviceda jerdoni,2015,7.62425470352173
Aviceda leuphotes,2015,6.37902212142944
Aythya fuligula,2015,2.74854636192322
Aythya nyroca,2015,3.50789952278137
Bombycilla japonica,2015,1.83506095409393
Branta canadensis,2015,4.41604900360107
Bubo nipalensis,2015,5.25941038131714
Bucanetes mongolicus,2015,3.86501097679138
Butastur indicus,2015,3.52530765533447
Cacomantis merulinus,2015,7.20477437973023
Calandrella brachydactyla,2015,4.00157976150513
Calliope obscura,2015,4.57234048843384
Caprimulgus macrurus,2015,7.67332792282105
Carpodacus roborowskii,2015,1.43236255645752
Carpodacus vinaceus,2015,5.70935916900635
Cecropis daurica,2015,4.72835731506348
Centropus bengalensis,2015,7.03279209136963
Cephalopyrus flammiceps,2015,5.19442319869995
Certhia familiaris,2015,3.54942846298218
Certhia himalayana,2015,4.76650619506836
Certhia tianquanensis,2015,4.4210524559021
Ceryle rudis,2015,6.77852773666382
Cettia brunnifrons,2015,4.6439995765686
Cettia castaneocoronata,2015,5.39261674880981
Chalcophaps indica,2015,7.51200008392334
Charadrius atrifrons,2015,2.45169258117676
Charadrius dealbatus,2015,7.99862575531006
Charadrius placidus,2015,4.17707872390747
Charadrius veredus,2015,2.89656949043274
Chlidonias leucopterus,2015,3.41842889785767
Chlidonias niger,2015,3.3328595161438
Chloris ambigua,2015,5.82129144668579
Chloris sinica,2015,4.96358108520508
Chrysolophus pictus,2015,5.46020650863648
Ciconia boyciana,2015,3.41594481468201
Ciconia nigra,2015,3.9483118057251
Circaetus gallicus,2015,4.13033819198608
Circus macrourus,2015,3.1904091835022
Circus spilonotus,2015,2.86124777793884
Cisticola exilis,2015,6.97189283370972
Cisticola juncidis,2015,6.37778997421265
Clamator coromandus,2015,6.52580833435059
Clanga clanga,2015,2.95272564888001
Columba oenas,2015,3.07788586616516
Copsychus saularis,2015,6.44731616973877
Coracias garrulus,2015,3.0713415145874
Coturnicops exquisitus,2015,2.52728247642517
Crex crex,2015,3.063560962677
Crossoptilon mantchuricum,2015,4.45298194885254
Curruca curruca,2015,3.73545360565186
Cyanistes cyanus,2015,2.74376845359802
Cyanoderma pyrrhops,2015,5.34552478790283
Cygnus cygnus,2015,3.03842854499817
Cygnus olor,2015,3.22903299331665
Cyornis glaucicomans,2015,6.17165088653565
Cyornis hainanus,2015,7.75340270996094
Cyornis rubeculoides,2015,6.4781608581543
Delichon dasypus,2015,4.18283224105835
Dendrocitta formosae,2015,6.6499490737915
Dendrocopos hyperythrus,2015,4.47935438156128
Dendrocygna javanica,2015,6.88330125808716
Dicaeum cruentatum,2015,7.08120203018189
Dicaeum ignipectus,2015,6.27954149246216
Dicaeum minullum,2015,6.07700300216675
Dicrurus annectens,2015,7.35042524337769
Dicrurus hottentottus,2015,6.11136198043823
Dicrurus remifer,2015,6.77800464630127
Egretta eulophotes,2015,4.92361545562744
Egretta garzetta,2015,5.58164024353027
Elachura formosa,2015,6.3548583984375
Elanus caeruleus,2015,7.39160966873169
Emberiza buchanani,2015,2.84722208976746
Emberiza citrinella,2015,2.93050599098206
Emberiza elegans,2015,4.61962890625
Emberiza godlewskii,2015,3.59513378143311
Emberiza hortulana,2015,3.48955798149109
Emberiza leucocephalos,2015,2.53616166114807
Emberiza pallasi,2015,1.88336157798767
Emberiza pusilla,2015,3.13451552391052
Emberiza rustica,2015,1.51476085186005
Emberiza siemsseni,2015,4.92198753356934
Emberiza yessoensis,2015,3.16329073905945
Enicurus leschenaulti,2015,6.12165927886963
Enicurus maculatus,2015,6.75125741958618
Enicurus schistaceus,2015,6.67452764511108
Erpornis zantholeuca,2015,6.86792135238648
Erythrogenys hypoleucos,2015,7.31771183013916
Eudynamys scolopaceus,2015,6.45663118362427
Eumyias thalassinus,2015,5.95589542388916
Falco cherrug,2015,3.18990993499756
Falco severus,2015,6.84732532501221
Ficedula albicilla,2015,1.95118987560272
Ficedula elisae,2015,4.33910369873047
Ficedula erithacus,2015,4.26910400390625
Ficedula hyperythra,2015,6.3894362449646
Ficedula mugimaki,2015,3.07459926605225
Ficedula strophiata,2015,5.64390659332275
Ficedula superciliaris,2015,3.67724227905273
Ficedula tricolor,2015,5.31947183609009
Fringilla coelebs,2015,1.7062908411026
Fringilla montifringilla,2015,1.98983013629913
Galerida cristata,2015,4.15696477890015
Gallicrex cinerea,2015,5.86605024337769
Garrulax maesi,2015,6.63637924194336
Garrulax monileger,2015,7.18043899536133
Gavia arctica,2015,3.17568135261536
Gelochelidon nilotica,2015,4.45626783370972
Geokichla citrina,2015,6.79815340042114
Glaucidium cuculoides,2015,6.56188488006592
Gorsachius melanolophus,2015,7.83828544616699
Gracupica nigricollis,2015,6.88342666625977
Grandala coelicolor,2015,2.46314096450806
Grus japonensis,2015,3.11757755279541
Grus monacha,2015,2.47273874282837
Grus nigricollis,2015,1.73728132247925
Gypaetus barbatus,2015,2.70744824409485
Gyps himalayensis,2015,2.78003144264221
Halcyon coromanda,2015,4.74527645111084
Halcyon pileata,2015,5.85566759109497
Halcyon smyrnensis,2015,7.82300758361816
Haliaeetus leucoryphus,2015,5.78677415847778
Harpactes wardi,2015,4.54748058319092
Helopsaltes certhiola,2015,3.66021537780762
Helopsaltes pryeri,2015,4.13983583450317
Hemiprocne coronata,2015,6.56672096252441
Hemitesia pallidipes,2015,6.59721899032593
Hemixos castanonotus,2015,7.18337440490723
Heterophasia desgodinsi,2015,6.27040338516235
Heteroxenicus stellatus,2015,5.01515769958496
Hieraaetus pennatus,2015,2.24707937240601
Hierococcyx nisicolor,2015,6.65544605255127
Hirundapus caudacutus,2015,3.33756995201111
Hirundo rustica,2015,4.10510730743408
Histrionicus histrionicus,2015,3.08264994621277
Hydrocoloeus minutus,2015,4.82553720474243
Hydrophasianus chirurgus,2015,6.64523649215698
Hydroprogne caspia,2015,5.91790008544922
Hypothymis azurea,2015,6.73555421829224
Hypsipetes leucocephalus,2015,6.1616644859314
Ianthocincla lunulata,2015,5.02076959609985
Ibidorhyncha struthersii,2015,3.11155319213867
Ictinaetus malaiensis,2015,6.83098983764648
Iduna caligata,2015,3.14294385910034
Indicator xanthonotus,2015,5.3790807723999
Ixobrychus cinnamomeus,2015,6.24059247970581
Ixobrychus eurhythmus,2015,4.86731004714966
Ixobrychus minutus,2015,3.50492119789124
Ixos mcclellandii,2015,6.77934789657593
Ketupa flavipes,2015,6.64392757415772
Lalage melaschistos,2015,6.07315015792847
Lanius borealis,2015,2.89193749427795
Lanius collurioides,2015,7.07568550109863
Lanius isabellinus,2015,3.60542750358582
Lanius schach,2015,5.94645404815674
Lanius sphenocercus,2015,3.454181432724
Lanius tephronotus,2015,3.56517839431763
Larus crassirostris,2015,6.31541347503662
Larvivora brunnea,2015,4.10617637634277
Larvivora cyane,2015,2.74997711181641
Leptopoecile elegans,2015,2.74117588996887
Leptoptilos javanicus,2015,6.68363428115845
Limnodromus semipalmatus,2015,2.66436362266541
Limosa limosa,2015,2.83030605316162
Linaria cannabina,2015,3.57727336883545
Locustella davidi,2015,2.74491238594055
Locustella mandelli,2015,6.6165771484375
Lonchura striata,2015,6.88301038742065
Lophotriorchis kienerii,2015,7.84856176376343
Lophura leucomelanos,2015,4.97705602645874
Lophura nycthemera,2015,7.0485463142395
Loxia curvirostra,2015,2.86851692199707
Macropygia unchall,2015,6.43561506271362
Mareca falcata,2015,2.4266345500946
Megaceryle lugubris,2015,6.19546222686768
Melanitta fusca,2015,2.79829668998718
Melanitta stejnegeri,2015,1.49249947071075
Melanochlora sultanea,2015,6.93902969360352
Mergus serrator,2015,2.80504679679871
Merops philippinus,2015,7.00212049484253
Mixornis gularis,2015,6.59965419769287
Monticola gularis,2015,3.10169291496277
Monticola rufiventris,2015,6.19964170455933
Monticola solitarius,2015,5.13116836547852
Motacilla citreola,2015,3.04440355300903
Moupinia poecilotis,2015,3.92664909362793
Muscicapa dauurica,2015,2.9258291721344
Muscicapa ferruginea,2015,5.54478025436401
Muscicapa muttui,2015,6.54233455657959
Mycerobas affinis,2015,3.58665633201599
Mycerobas carnipes,2015,3.08313226699829
Myiomela leucura,2015,6.13274002075195
Myophonus caeruleus,2015,5.5178370475769
Netta rufina,2015,3.75044131278992
Niltava davidi,2015,6.4864673614502
Niltava grandis,2015,6.26952409744263
Niltava macgrigoriae,2015,6.67300748825073
Niltava sundara,2015,5.23125457763672
Ninox japonica,2015,5.22474241256714
Nipponia nippon,2015,5.67212963104248
Nisaetus nipalensis,2015,6.40169286727905
Numenius madagascariensis,2015,2.68375372886658
Nycticorax nycticorax,2015,6.03424692153931
Oenanthe deserti,2015,3.22069644927979
Oenanthe oenanthe,2015,3.58475708961487
Onychoprion anaethetus,2015,7.66907405853272
Oriolus oriolus,2015,3.38995027542114
Otus lettia,2015,6.74898815155029
Otus semitorques,2015,4.37262773513794
Otus spilocephalus,2015,6.52097415924072
Oxyura leucocephala,2015,4.03688669204712
Panurus biarmicus,2015,3.56607174873352
Paradoxornis guttaticollis,2015,6.55880117416382
Paradoxornis heudei,2015,5.48217916488648
Parayuhina diademata,2015,5.67338609695435
Pardaliparus venustulus,2015,5.77965211868286
Parus monticolus,2015,5.58476829528809
Passer cinnamomeus,2015,5.60933351516724
Passer domesticus,2015,2.75262117385864
Passer hispaniolensis,2015,3.69433832168579
Pelecanus crispus,2015,2.69144678115845
Pellorneum tickelli,2015,7.09547281265259
Perdix hodgsoniae,2015,1.98400568962097
Pericrocotus cantonensis,2015,6.48208999633789
Pericrocotus divaricatus,2015,3.11917400360107
Pericrocotus ethologus,2015,4.92281723022461
Pericrocotus solaris,2015,6.85921430587769
Periparus rubidiventris,2015,2.67844033241272
Pernis ptilorhynchus,2015,3.35666060447693
Phasianus colchicus,2015,4.55275583267212
Phoenicurus erythronotus,2015,3.71803307533264
Phoenicurus frontalis,2015,3.61834645271301
Phoenicurus leucocephalus,2015,4.34562397003174
Phoenicurus ochruros,2015,3.31236004829407
Phoenicurus schisticeps,2015,3.18305253982544
Phylloscopus affinis,2015,3.72639274597168
Phylloscopus burkii,2015,3.05806517601013
Phylloscopus cantator,2015,6.27362632751465
Phylloscopus castaniceps,2015,6.37974214553833
Phylloscopus claudiae,2015,4.90278434753418
Phylloscopus coronatus,2015,4.11314296722412
Phylloscopus emeiensis,2015,5.51085567474365
Phylloscopus intermedius,2015,5.85524797439575
Phylloscopus magnirostris,2015,4.05028676986694
Phylloscopus ogilviegranti,2015,6.83909416198731
Phylloscopus omeiensis,2015,4.96739196777344
Phylloscopus pulcher,2015,4.4122748374939
Phylloscopus ricketti,2015,6.20021057128906
Phylloscopus soror,2015,5.7864203453064
Phylloscopus subaffinis,2015,5.26980304718018
Phylloscopus tenellipes,2015,3.60719418525696
Phylloscopus tephrocephalus,2015,5.3968710899353
Phylloscopus yunnanensis,2015,4.45820474624634
Picumnus innominatus,2015,6.21276044845581
Picus chlorolophus,2015,6.98813009262085
Pitta nympha,2015,6.7162036895752
Platalea minor,2015,4.89421272277832
Pnoepyga immaculata,2015,3.86539149284363
Podiceps auritus,2015,2.64136171340942
Podiceps grisegena,2015,2.93622922897339
Podiceps nigricollis,2015,3.3696756362915
Podoces biddulphi,2015,5.41143941879273
Pomatorhinus schisticeps,2015,6.53369235992432
Pomatorhinus superciliaris,2015,6.24351024627686
Prinia atrogularis,2015,5.72566938400269
Prinia flaviventris,2015,7.17460536956787
Prinia inornata,2015,6.81410360336304
Prunella collaris,2015,2.70423722267151
Prunella himalayana,2015,2.41524243354797
Prunella immaculata,2015,3.00772500038147
Prunella montanella,2015,1.58725202083588
Prunella strophiata,2015,3.63829374313355
Psarisomus dalhousiae,2015,6.68064594268799
Pseudopodoces humilis,2015,1.88435637950897
Psilopogon faber,2015,7.1556396484375
Psilopogon virens,2015,6.49172353744507
Pterorhinus berthemyi,2015,6.33040523529053
Pterorhinus lanceolatus,2015,5.89630126953125
Pterorhinus pectoralis,2015,6.48035764694214
Pterorhinus sannio,2015,6.50569820404053
Pteruthius rufiventer,2015,5.76601457595825
Pteruthius xanthochlorus,2015,4.9685206413269
Ptyonoprogne rupestris,2015,3.83777928352356
Pycnonotus aurigaster,2015,6.80506896972656
Pycnonotus jocosus,2015,6.95753574371338
Pycnonotus sinensis,2015,6.16856479644775
Pycnonotus xanthorrhous,2015,6.11451721191406
Pyrrhula erythaca,2015,4.65484857559204
Pyrrhula nipalensis,2015,6.09257888793945
Rallina eurizonoides,2015,7.45433044433594
Rallus aquaticus,2015,3.12005925178528
Recurvirostra avosetta,2015,2.87855505943298
Regulus regulus,2015,4.20847463607788
Remiz consobrinus,2015,3.32329487800598
Remiz coronatus,2015,3.22533965110779
Rhodospiza obsoleta,2015,3.86589288711548
Rubigula flaviventris,2015,7.09999990463257
Sasia ochracea,2015,7.14633893966675
Saxicola ferreus,2015,6.05048608779907
Sitta cinnamoventris,2015,6.68248128890991
Sitta formosa,2015,6.37981414794922
Sitta villosa,2015,3.99741148948669
Sittiparus varius,2015,3.91069674491882
Spilopelia chinensis,2015,6.1123423576355
Spilopelia senegalensis,2015,3.56552410125732
Spilornis cheela,2015,6.74972152709961
Spinus spinus,2015,2.34703898429871
Spizixos semitorques,2015,6.38131046295166
Spodiopsar cineraceus,2015,3.57530355453491
Spodiopsar sericeus,2015,6.72783470153809
Stachyris humei,2015,5.66118717193604
Staphida torqueola,2015,6.70793771743774
Streptopelia decaocto,2015,4.39206123352051
Sturnia sinensis,2015,7.15209865570068
Sturnus vulgaris,2015,3.82446360588074
Suthora fulvifrons,2015,4.68202114105225
Syrmaticus humiae,2015,6.6710000038147
Syrmaticus reevesii,2015,5.94038009643555
Syrrhaptes paradoxus,2015,3.59311056137085
Tarsiger chrysaeus,2015,4.16040706634522
Tarsiger indicus,2015,4.74008989334106
Temnurus temnurus,2015,8.40341091156006
Tephrodornis virgatus,2015,7.26228952407837
Thalasseus bergii,2015,7.97744226455689
Timalia pileata,2015,7.18679094314575
Tragopan caboti,2015,7.01682853698731
Tragopan temminckii,2015,5.53264617919922
Treron curvirostra,2015,7.09799480438232
Treron sieboldii,2015,6.82692384719849
Treron sphenurus,2015,6.02329921722412
Turdus boulboul,2015,6.7410740852356
Turdus cardis,2015,6.12089967727661
Turdus feae,2015,4.30012369155884
Turdus mandarinus,2015,6.0745997428894
Turdus pilaris,2015,2.11196374893188
Turdus rubrocanus,2015,3.86388635635376
Turdus ruficollis,2015,3.37695288658142
Turdus viscivorus,2015,3.75546956062317
Turnix suscitator,2015,6.89615774154663
Tyto longimembris,2015,6.84123468399048
Urile pelagicus,2015,5.13296794891357
Urosphena squameiceps,2015,3.35685133934021
Vanellus cinereus,2015,3.41950869560242
Vanellus indicus,2015,6.83165836334229
Vanellus vanellus,2015,3.24679088592529
Yuhina nigrimenta,2015,6.14049196243286
Zoothera dixoni,2015,5.20363330841065
Zoothera mollissima,2015,3.08501982688904
Zoothera monticola,2015,5.50566530227661
Zosterops erythropleurus,2015,3.63008880615234
Abroscopus albogularis,2016,6.73587036132813
Accipiter gularis,2016,3.00446820259094
Accipiter soloensis,2016,6.06103181838989
Accipiter trivirgatus,2016,7.52905988693237
Accipiter virgatus,2016,6.18202066421509
Acridotheres cristatellus,2016,6.49359178543091
Acridotheres tristis,2016,5.69205760955811
Acrocephalus agricola,2016,4.34420156478882
Acrocephalus bistrigiceps,2016,4.05980157852173
Acrocephalus concinens,2016,5.79144334793091
Acrocephalus orientalis,2016,4.16586828231812
Acrocephalus tangorum,2016,3.3583710193634
Aegithalos bonvaloti,2016,4.26922130584717
Aegithalos caudatus,2016,2.91821813583374
Aegithalos concinnus,2016,6.39547729492188
Aegithalos fuliginosus,2016,4.91889238357544
Aerodramus brevirostris,2016,5.79913854598999
Aethopyga christinae,2016,8.43293476104736
Aethopyga gouldiae,2016,5.17189455032349
Agropsar sturninus,2016,3.60880875587463
Aix galericulata,2016,3.25955748558044
Alauda gulgula,2016,4.80682706832886
Alaudala cheleensis,2016,3.76893448829651
Alcedo hercules,2016,7.2887716293335
Alcippe morrisonia,2016,6.50221252441406
Amaurornis phoenicurus,2016,6.41094827651978
Anastomus oscitans,2016,6.38855457305908
Anser anser,2016,3.08753418922424
Anser fabalis,2016,2.21393823623657
Anser indicus,2016,2.81921458244324
Anthus godlewskii,2016,2.66888332366943
Anthus gustavi,2016,2.96787786483765
Anthus richardi,2016,4.53723621368408
Anthus roseatus,2016,3.39646148681641
Anthus trivialis,2016,3.10061192512512
Aquila fasciata,2016,7.25470542907715
Aquila heliaca,2016,2.70345091819763
Ardea intermedia,2016,6.63727235794067
Ardea purpurea,2016,5.85606288909912
Ardenna pacifica,2016,7.85465478897095
Artamus fuscus,2016,7.46036338806152
Asio flammeus,2016,2.58211541175842
Athene noctua,2016,3.44086265563965
Aviceda jerdoni,2016,7.54249477386475
Aviceda leuphotes,2016,6.37878656387329
Aythya fuligula,2016,2.55260801315308
Aythya nyroca,2016,3.48295378684998
Bombycilla japonica,2016,1.57835209369659
Branta canadensis,2016,4.38943004608154
Bubo nipalensis,2016,5.21609401702881
Bucanetes mongolicus,2016,3.83299160003662
Butastur indicus,2016,3.38710403442383
Cacomantis merulinus,2016,7.17501878738403
Calandrella brachydactyla,2016,3.99502491950989
Calliope obscura,2016,4.62164640426636
Caprimulgus macrurus,2016,7.59292507171631
Carpodacus roborowskii,2016,1.50710678100586
Carpodacus vinaceus,2016,5.70862007141113
Cecropis daurica,2016,4.70521688461304
Centropus bengalensis,2016,7.05602025985718
Cephalopyrus flammiceps,2016,5.19354295730591
Certhia familiaris,2016,3.47231364250183
Certhia himalayana,2016,4.747230052948
Certhia tianquanensis,2016,4.43314123153687
Ceryle rudis,2016,6.79730796813965
Cettia brunnifrons,2016,4.64922618865967
Cettia castaneocoronata,2016,5.37077379226685
Chalcophaps indica,2016,7.4791202545166
Charadrius atrifrons,2016,2.53356027603149
Charadrius dealbatus,2016,7.98983526229858
Charadrius placidus,2016,4.09237194061279
Charadrius veredus,2016,2.70632410049439
Chlidonias leucopterus,2016,3.29770302772522
Chlidonias niger,2016,3.32417917251587
Chloris ambigua,2016,5.76401948928833
Chloris sinica,2016,4.93938255310059
Chrysolophus pictus,2016,5.4871301651001
Ciconia boyciana,2016,3.2323203086853
Ciconia nigra,2016,3.90206122398376
Circaetus gallicus,2016,4.10104560852051
Circus macrourus,2016,3.17246651649475
Circus spilonotus,2016,2.67332530021668
Cisticola exilis,2016,6.97523784637451
Cisticola juncidis,2016,6.39529180526733
Clamator coromandus,2016,6.55722999572754
Clanga clanga,2016,2.78925085067749
Columba oenas,2016,3.14198637008667
Copsychus saularis,2016,6.47004270553589
Coracias garrulus,2016,3.09558200836182
Coturnicops exquisitus,2016,2.30920219421387
Crex crex,2016,3.07029938697815
Crossoptilon mantchuricum,2016,4.43049097061157
Curruca curruca,2016,3.78091955184937
Cyanistes cyanus,2016,2.63477802276611
Cyanoderma pyrrhops,2016,5.45305824279785
Cygnus cygnus,2016,2.88932061195374
Cygnus olor,2016,3.22574949264526
Cyornis glaucicomans,2016,6.19953966140747
Cyornis hainanus,2016,7.71954107284546
Cyornis rubeculoides,2016,6.47713756561279
Delichon dasypus,2016,4.22088527679443
Dendrocitta formosae,2016,6.67115497589111
Dendrocopos hyperythrus,2016,4.41861057281494
Dendrocygna javanica,2016,6.90186405181885
Dicaeum cruentatum,2016,7.08249759674072
Dicaeum ignipectus,2016,6.29550313949585
Dicaeum minullum,2016,6.07272338867188
Dicrurus annectens,2016,7.28824234008789
Dicrurus hottentottus,2016,6.1334753036499
Dicrurus remifer,2016,6.72079992294312
Egretta eulophotes,2016,4.89122152328491
Egretta garzetta,2016,5.60981416702271
Elachura formosa,2016,6.31948757171631
Elanus caeruleus,2016,7.43140125274658
Emberiza buchanani,2016,2.83286023139954
Emberiza citrinella,2016,2.79419445991516
Emberiza elegans,2016,4.54212236404419
Emberiza godlewskii,2016,3.57848310470581
Emberiza hortulana,2016,3.41397738456726
Emberiza leucocephalos,2016,2.44842648506165
Emberiza pallasi,2016,1.66128349304199
Emberiza pusilla,2016,2.96477389335632
Emberiza rustica,2016,1.29302632808685
Emberiza siemsseni,2016,4.95416784286499
Emberiza yessoensis,2016,2.9716112613678
Enicurus leschenaulti,2016,6.14395570755005
Enicurus maculatus,2016,6.72919368743897
Enicurus schistaceus,2016,6.67476654052734
Erpornis zantholeuca,2016,6.85790252685547
Erythrogenys hypoleucos,2016,7.32684564590454
Eudynamys scolopaceus,2016,6.483971118927
Eumyias thalassinus,2016,5.95978736877441
Falco cherrug,2016,3.23042440414429
Falco severus,2016,6.80267381668091
Ficedula albicilla,2016,1.68895828723907
Ficedula elisae,2016,4.31791210174561
Ficedula erithacus,2016,4.26589441299439
Ficedula hyperythra,2016,6.36480617523193
Ficedula mugimaki,2016,2.91143393516541
Ficedula strophiata,2016,5.64660263061523
Ficedula superciliaris,2016,3.69185185432434
Ficedula tricolor,2016,5.31290006637573
Fringilla coelebs,2016,1.4897381067276
Fringilla montifringilla,2016,1.80492007732391
Galerida cristata,2016,4.13531541824341
Gallicrex cinerea,2016,5.86931800842285
Garrulax maesi,2016,6.64932107925415
Garrulax monileger,2016,7.18223333358765
Gavia arctica,2016,3.126380443573
Gelochelidon nilotica,2016,4.45219898223877
Geokichla citrina,2016,6.80656003952026
Glaucidium cuculoides,2016,6.58840370178223
Gorsachius melanolophus,2016,7.7855339050293
Gracupica nigricollis,2016,6.86963605880737
Grandala coelicolor,2016,2.51049256324768
Grus japonensis,2016,2.90787434577942
Grus monacha,2016,2.16290616989136
Grus nigricollis,2016,1.8758442401886
Gypaetus barbatus,2016,2.77929425239563
Gyps himalayensis,2016,2.83299326896668
Halcyon coromanda,2016,4.68124151229858
Halcyon pileata,2016,5.86220169067383
Halcyon smyrnensis,2016,7.80765390396118
Haliaeetus leucoryphus,2016,5.81410074234009
Harpactes wardi,2016,4.54146194458008
Helopsaltes certhiola,2016,3.60266995429993
Helopsaltes pryeri,2016,4.02726268768311
Hemiprocne coronata,2016,6.51350116729736
Hemitesia pallidipes,2016,6.54474258422852
Hemixos castanonotus,2016,7.19482851028442
Heterophasia desgodinsi,2016,6.24138164520264
Heteroxenicus stellatus,2016,4.9836220741272
Hieraaetus pennatus,2016,2.13223457336426
Hierococcyx nisicolor,2016,6.64451885223389
Hirundapus caudacutus,2016,3.2716588973999
Hirundo rustica,2016,4.11528921127319
Histrionicus histrionicus,2016,2.85850715637207
Hydrocoloeus minutus,2016,4.91417169570923
Hydrophasianus chirurgus,2016,6.66326522827148
Hydroprogne caspia,2016,5.9338698387146
Hypothymis azurea,2016,6.70585870742798
Hypsipetes leucocephalus,2016,6.1847677230835
Ianthocincla lunulata,2016,5.03902387619019
Ibidorhyncha struthersii,2016,3.16865229606628
Ictinaetus malaiensis,2016,6.88559198379517
Iduna caligata,2016,3.04362058639526
Indicator xanthonotus,2016,5.38687801361084
Ixobrychus cinnamomeus,2016,6.25513792037964
Ixobrychus eurhythmus,2016,4.81865453720093
Ixobrychus minutus,2016,3.55938982963562
Ixos mcclellandii,2016,6.78458309173584
Ketupa flavipes,2016,6.68807125091553
Lalage melaschistos,2016,6.09408569335938
Lanius borealis,2016,2.78290462493897
Lanius collurioides,2016,7.0367169380188
Lanius isabellinus,2016,3.60970234870911
Lanius schach,2016,5.97274446487427
Lanius sphenocercus,2016,3.33424615859985
Lanius tephronotus,2016,3.57924127578735
Larus crassirostris,2016,6.35471820831299
Larvivora brunnea,2016,4.11023426055908
Larvivora cyane,2016,2.57086253166199
Leptopoecile elegans,2016,2.77115988731384
Leptoptilos javanicus,2016,6.61401462554932
Limnodromus semipalmatus,2016,2.45327568054199
Limosa limosa,2016,2.68120932579041
Linaria cannabina,2016,3.5507025718689
Locustella davidi,2016,2.56389498710632
Locustella mandelli,2016,6.61537647247315
Lonchura striata,2016,6.91367053985596
Lophotriorchis kienerii,2016,7.78126430511475
Lophura leucomelanos,2016,4.97800779342651
Lophura nycthemera,2016,6.99991130828857
Loxia curvirostra,2016,2.80758285522461
Macropygia unchall,2016,6.4274492263794
Mareca falcata,2016,2.20107579231262
Megaceryle lugubris,2016,6.21088171005249
Melanitta fusca,2016,2.5850818157196
Melanitta stejnegeri,2016,1.2506822347641
Melanochlora sultanea,2016,6.9114031791687
Mergus serrator,2016,2.60741472244263
Merops philippinus,2016,6.93885135650635
Mixornis gularis,2016,6.51784801483154
Monticola gularis,2016,2.93916845321655
Monticola rufiventris,2016,6.2202296257019
Monticola solitarius,2016,5.13096714019775
Motacilla citreola,2016,3.08131241798401
Moupinia poecilotis,2016,3.91046738624573
Muscicapa dauurica,2016,2.74793410301209
Muscicapa ferruginea,2016,5.53986406326294
Muscicapa muttui,2016,6.54519319534302
Mycerobas affinis,2016,3.59330296516418
Mycerobas carnipes,2016,3.12991666793823
Myiomela leucura,2016,6.13085699081421
Myophonus caeruleus,2016,5.54691982269287
Netta rufina,2016,3.74403738975525
Niltava davidi,2016,6.48153734207153
Niltava grandis,2016,6.22067785263062
Niltava macgrigoriae,2016,6.63178443908691
Niltava sundara,2016,5.24313068389893
Ninox japonica,2016,5.20542192459106
Nipponia nippon,2016,5.7415452003479
Nisaetus nipalensis,2016,6.38763475418091
Numenius madagascariensis,2016,2.46474027633667
Nycticorax nycticorax,2016,6.03815841674805
Oenanthe deserti,2016,3.28636169433594
Oenanthe oenanthe,2016,3.52864909172058
Onychoprion anaethetus,2016,7.72451734542847
Oriolus oriolus,2016,3.36412167549133
Otus lettia,2016,6.77413177490234
Otus semitorques,2016,4.31571769714355
Otus spilocephalus,2016,6.51434183120728
Oxyura leucocephala,2016,4.09926891326904
Panurus biarmicus,2016,3.56606483459473
Paradoxornis guttaticollis,2016,6.55640172958374
Paradoxornis heudei,2016,5.46219396591187
Parayuhina diademata,2016,5.66066741943359
Pardaliparus venustulus,2016,5.81050682067871
Parus monticolus,2016,5.59456062316895
Passer cinnamomeus,2016,5.62977075576782
Passer domesticus,2016,2.68897414207459
Passer hispaniolensis,2016,3.72180008888245
Pelecanus crispus,2016,2.75641179084778
Pellorneum tickelli,2016,7.03131866455078
Perdix hodgsoniae,2016,2.06794261932373
Pericrocotus cantonensis,2016,6.52395963668823
Pericrocotus divaricatus,2016,2.94458889961243
Pericrocotus ethologus,2016,4.93341493606567
Pericrocotus solaris,2016,6.85517692565918
Periparus rubidiventris,2016,2.70788431167603
Pernis ptilorhynchus,2016,3.21638894081116
Phasianus colchicus,2016,4.51345062255859
Phoenicurus erythronotus,2016,3.74784922599793
Phoenicurus frontalis,2016,3.65348958969116
Phoenicurus leucocephalus,2016,4.37898731231689
Phoenicurus ochruros,2016,3.36984300613403
Phoenicurus schisticeps,2016,3.20196485519409
Phylloscopus affinis,2016,3.76165890693665
Phylloscopus burkii,2016,3.13198041915894
Phylloscopus cantator,2016,6.23965406417847
Phylloscopus castaniceps,2016,6.39378547668457
Phylloscopus claudiae,2016,4.92412662506104
Phylloscopus coronatus,2016,4.01707077026367
Phylloscopus emeiensis,2016,5.51266050338745
Phylloscopus intermedius,2016,5.88915538787842
Phylloscopus magnirostris,2016,4.04776811599731
Phylloscopus ogilviegranti,2016,6.82891941070557
Phylloscopus omeiensis,2016,4.98311042785645
Phylloscopus pulcher,2016,4.39441347122192
Phylloscopus ricketti,2016,6.24006462097168
Phylloscopus soror,2016,5.82845735549927
Phylloscopus subaffinis,2016,5.30754804611206
Phylloscopus tenellipes,2016,3.49939513206482
Phylloscopus tephrocephalus,2016,5.40293169021606
Phylloscopus yunnanensis,2016,4.46952724456787
Picumnus innominatus,2016,6.23627710342407
Picus chlorolophus,2016,6.95371913909912
