unit_id,year,n_checklist,n_loc
533401,2023,65,19
533401,2021,55,28
632524,2004,11,5
632621,2023,2,2
533401,2013,25,13
632521,2016,55,17
533325,2023,1,1
632521,2017,122,43
533401,2018,84,33
632524,2020,24,7
632524,2002,4,2
632524,2021,14,2
632524,2008,4,1
632524,2022,11,2
632524,2017,11,2
632524,2019,12,4
632524,2023,6,1
632524,2016,12,4
632524,2007,7,2
632524,2015,1,1
533401,2019,34,14
632224,2022,19,12
632224,2021,6,5
632222,2018,7,6
632521,2015,21,13
532928,2023,1,1
532928,2013,2,1
513335,2017,1,1
632521,2019,128,51
532931,2020,8,5
620724,2015,2,2
533401,2011,53,29
530827,2023,5,4
530721,2015,21,10
530721,2016,24,17
632521,2006,6,4
632521,2011,12,9
632521,2013,51,17
530721,2023,76,31
530721,2013,34,18
513331,2016,1,1
632521,2005,18,12
632521,2023,77,30
632521,2007,25,9
632521,2002,22,11
632521,2010,18,7
632521,2004,34,20
632521,2022,63,24
632521,2014,53,27
632521,2012,13,5
632521,2008,7,6
530721,2022,34,19
530721,2021,31,19
533401,2017,15,11
533401,2015,11,8
533401,2010,15,8
530721,2019,32,19
533401,2016,24,17
533401,2014,8,7
533401,2022,24,10
533401,2009,3,3
533401,2002,6,3
533401,2012,15,10
533401,2006,4,4
530721,2017,27,20
632624,2007,2,1
530721,2008,10,6
533401,2005,4,4
533401,2004,3,1
533401,2003,9,9
632224,2023,19,13
530721,2020,23,11
530828,2019,4,1
632224,2005,1,1
620724,2011,6,1
532928,2008,1,1
632224,2002,1,1
632224,2020,14,7
513334,2020,2,2
632224,2008,1,1
632224,2017,12,4
513336,2016,1,1
632222,2007,1,1
530721,2007,6,4
532931,2021,17,3
530921,2023,12,10
530721,2005,9,6
532930,2009,6,2
532930,2016,3,3
532922,2015,1,1
532930,2013,3,2
532930,2008,1,1
513336,2003,2,1
532931,2018,5,3
532931,2019,10,9
532931,2022,6,3
532931,2015,4,3
532931,2010,2,1
532931,2013,1,1
632224,2011,2,2
532931,2017,1,1
632224,2018,7,6
530925,2020,1,1
513328,2017,2,2
513328,2015,3,3
532930,2018,3,3
532930,2023,38,17
532922,2021,2,2
632224,2015,5,3
632224,2007,1,1
632224,2003,1,1
632224,2014,2,1
632224,2004,2,1
632224,2013,3,1
632224,2012,2,2
632224,2019,1,1
632224,2010,1,1
620721,2020,1,1
530828,2013,1,1
530721,2012,19,7
532931,2023,7,3
532922,2019,1,1
532922,2023,17,4
532930,2014,1,1
532930,2021,1,1
532930,2017,2,2
530721,2010,9,6
530721,2003,12,5
530721,2011,7,4
530721,2018,16,9
513328,2010,2,2
530922,2023,3,3
513328,2023,4,4
530828,2022,1,1
620721,2011,2,2
620721,2018,2,1
532901,2018,133,68
513329,2016,1,1
530828,2023,7,4
620723,2018,2,2
620723,2023,3,3
532930,2019,4,4
532922,2022,1,1
620723,2019,2,2
513336,2012,1,1
532930,2022,5,2
530828,2020,1,1
513337,2003,2,2
532930,2012,1,1
532930,2020,1,1
513337,2016,8,6
620721,2021,5,2
532901,2014,9,9
513337,2015,9,9
513337,2022,3,3
513337,2020,5,4
532901,2021,130,40
620721,2023,3,2
532901,2016,65,39
532901,2022,75,41
532926,2012,1,1
530902,2020,1,1
532901,2019,112,47
532901,2023,211,76
532901,2020,57,24
532901,2012,13,8
532901,2017,46,29
513337,2012,2,2
632222,2011,1,1
532901,2013,25,14
532901,2003,8,3
532901,2015,36,23
513337,2019,21,14
530721,2009,18,8
530721,2014,6,4
530721,2006,5,3
532901,2009,7,4
532901,2011,5,3
620721,2019,3,2
530721,2004,5,3
532901,2006,7,7
532901,2010,8,4
532901,2008,10,6
513329,2023,3,3
530921,2012,1,1
532901,2002,8,6
532932,2021,11,5
530721,2002,11,3
513329,2019,1,1
632222,2021,3,3
632522,2014,1,1
513337,2007,1,1
513337,2008,1,1
513334,2015,1,1
513329,2017,2,2
532932,2002,3,2
513337,2011,1,1
513337,2023,9,3
532932,2010,1,1
532930,2005,1,1
532932,2016,21,5
532932,2023,1,1
532932,2013,2,1
532932,2017,16,4
532932,2022,1,1
532932,2019,2,1
532932,2018,2,1
513334,2019,4,4
530702,2019,23,11
530702,2021,9,4
530702,2020,15,8
532901,2007,1,1
530702,2017,24,20
530702,2023,30,11
532901,2005,4,3
532822,2019,5,4
530702,2003,13,4
530702,2006,4,4
532932,2011,1,1
530702,2016,11,9
530702,2009,9,6
530702,2010,9,5
530702,2013,13,6
530702,2015,19,6
530702,2007,6,2
530702,2014,3,3
530702,2018,18,11
530702,2002,6,3
530702,2022,9,3
530702,2012,6,3
530702,2011,3,2
530702,2005,8,4
530702,2008,5,2
530702,2004,1,1
532932,2015,1,1
632621,2007,1,1
632222,2017,3,3
513334,2023,6,6
532822,2022,1,1
513334,2005,2,2
513334,2010,2,1
513333,2023,5,5
513333,2019,1,1
632222,2022,2,1
632222,2010,1,1
513337,2018,3,3
532927,2012,1,1
532822,2023,6,5
532927,2023,1,1
532926,2020,12,2
532926,2021,16,3
532924,2016,2,2
532927,2022,4,1
530922,2012,1,1
632521,2009,2,2
513337,2017,1,1
532932,2009,6,1
532924,2018,2,2
532924,2022,1,1
632222,2023,3,2
532925,2019,2,1
620721,2022,3,1
620721,2005,1,1
620702,2007,2,2
532926,2023,3,1
620702,2016,1,1
530802,2019,13,7
632223,2020,22,12
632222,2020,4,4
632223,2021,15,10
620702,2019,4,1
620702,2023,3,2
620702,2022,4,1
620702,2011,5,1
632223,2014,1,1
632223,2022,10,8
632223,2023,19,13
632223,2019,16,12
632223,2018,9,8
513333,2016,1,1
530802,2020,13,7
530802,2023,31,8
530802,2022,12,5
530802,2013,12,7
530802,2016,4,2
632622,2013,4,2
632525,2023,9,8
513333,2017,1,1
532801,2018,19,10
632223,2002,2,1
620702,2020,1,1
532801,2012,14,6
532801,2023,192,76
532801,2019,33,18
532801,2014,14,10
532925,2023,1,1
513325,2023,3,3
513333,2020,1,1
513325,2016,1,1
532801,2017,9,8
532923,2012,1,1
632522,2021,1,1
532923,2023,2,2
532822,2014,1,1
632223,2016,9,6
532822,2012,1,1
532923,2018,2,1
632625,2021,3,3
530823,2022,24,9
632625,2007,2,1
632223,2017,6,3
530724,2005,4,3
632625,2017,7,6
632625,2018,1,1
632625,2013,4,2
532801,2020,21,13
532801,2016,5,5
513334,2016,1,1
532801,2006,3,2
532923,2015,1,1
530722,2019,1,1
513422,2012,5,5
513327,2007,1,1
632622,2004,5,1
632622,2007,9,3
530724,2019,4,2
532801,2022,66,22
532801,2002,22,7
532801,2011,1,1
620722,2022,2,2
530823,2023,12,9
632223,2008,1,1
530724,2006,2,2
532801,2003,4,3
532801,2010,5,3
532801,2013,9,6
513423,2018,1,1
532801,2021,12,8
632522,2023,1,1
530724,2021,5,1
530724,2022,1,1
530724,2020,5,1
530724,2023,3,1
530724,2007,1,1
530724,2008,3,1
530724,2013,1,1
530724,2018,1,1
530724,2016,2,1
532801,2007,4,3
513327,2023,1,1
513423,2023,1,1
513423,2020,1,1
513423,2013,1,1
620722,2018,1,1
620702,2021,2,1
530823,2019,2,1
632223,2015,1,1
532801,2015,1,1
513325,2020,3,3
532801,2009,2,1
532801,2008,3,2
632222,2004,1,1
513333,2010,4,1
513422,2019,9,7
632525,2020,2,1
530802,2017,1,1
152922,2021,1,1
530823,2017,1,1
530823,2020,1,1
530823,2016,4,3
530823,2015,1,1
632625,2019,3,3
530821,2023,8,3
530821,2019,1,1
632523,2017,22,17
632523,2018,32,19
513422,2020,2,2
152923,2017,4,3
620725,2022,1,1
632625,2023,1,1
152923,2022,2,2
630123,2012,1,1
630123,2022,7,5
630123,2017,10,5
630123,2016,1,1
630123,2011,3,2
630123,2013,1,1
630123,2007,5,3
630123,2021,1,1
530802,2018,1,1
532324,2002,2,1
620725,2019,1,1
630123,2019,7,7
530825,2019,4,3
530802,2009,4,1
513325,2021,2,2
513326,2016,1,1
632221,2020,20,16
630123,2014,3,3
532823,2017,108,23
532823,2018,73,15
532823,2023,381,56
513325,2006,1,1
513325,2010,2,1
513325,2017,4,2
513325,2018,3,1
513325,2019,1,1
513325,2015,1,1
513325,2011,2,1
532324,2018,1,1
532823,2019,164,42
632221,2021,31,20
530723,2016,1,1
532823,2021,78,13
530821,2022,1,1
532823,2022,135,19
532324,2006,1,1
532823,2016,90,25
632221,2023,118,30
532823,2013,25,9
152923,2014,1,1
532823,2014,28,8
532823,2020,112,16
630123,2018,2,2
630123,2004,2,2
532823,2006,13,8
532324,2012,1,1
532823,2012,58,7
532823,2005,1,1
532823,2010,1,1
532823,2009,7,3
532823,2002,6,2
532823,2015,9,2
532823,2011,11,4
532823,2003,1,1
532823,2008,2,2
510422,2014,1,1
510422,2013,1,1
630123,2002,1,1
152923,2023,2,2
630123,2020,1,1
620725,2017,1,1
513423,2019,9,7
532324,2023,1,1
630121,2020,40,12
630121,2015,3,3
632221,2019,18,14
532324,2016,1,1
632221,2016,3,2
632221,2022,14,8
630123,2009,1,1
532823,2007,1,1
530825,2006,1,1
530427,2019,18,3
530427,2018,13,1
530427,2008,5,2
513325,2009,1,1
632523,2023,16,9
632523,2012,1,1
632523,2007,3,2
632523,2015,1,1
630121,2017,27,18
630121,2018,100,24
513301,2020,15,12
513326,2022,5,5
620725,2018,1,1
630123,2010,1,1
630123,2015,1,1
630121,2023,106,26
532301,2013,11,5
532301,2020,18,7
532301,2022,28,10
532301,2017,3,3
532301,2023,86,24
532301,2015,12,7
532301,2016,21,5
632525,2022,1,1
630121,2016,5,3
630122,2004,1,1
532301,2010,1,1
532301,2018,20,1
532301,2019,7,1
532301,2014,6,2
532301,2021,10,1
532301,2002,1,1
532301,2008,3,1
532301,2012,2,2
532301,2007,1,1
632523,2013,2,1
630122,2021,3,3
513323,2006,1,1
630121,2019,47,13
632323,2023,2,2
632523,2016,7,5
513326,2019,1,1
630122,2017,15,10
632523,2002,2,2
632221,2018,2,1
630122,2018,14,11
530826,2023,1,1
630121,2010,2,2
632221,2015,3,3
530825,2013,1,1
513301,2017,34,12
513326,2014,4,2
530825,2012,1,1
513301,2014,31,18
513301,2023,20,13
513301,2016,5,4
513301,2015,8,5
530825,2018,6,1
513301,2018,13,9
632221,2012,1,1
630122,2016,9,6
530427,2012,9,8
513301,2009,1,1
510403,2022,1,1
632523,2019,4,1
632523,2022,5,2
632523,2021,7,3
632523,2020,7,2
513301,2022,11,10
513326,2021,1,1
513326,2023,1,1
630121,2004,11,6
532327,2014,1,1
630122,2012,2,1
513326,2017,6,2
630122,2013,2,2
630122,2023,8,4
630122,2005,1,1
630122,2014,1,1
630122,2010,1,1
630122,2011,3,3
630122,2007,2,1
630122,2019,6,5
630122,2015,1,1
510411,2017,2,2
510403,2017,1,1
630121,2022,46,11
630121,2021,56,19
630121,2007,16,6
510411,2023,1,1
632324,2017,1,1
513323,2017,16,3
630122,2020,5,3
532322,2023,22,8
630103,2018,4,4
513323,2015,4,2
513301,2021,2,2
530427,2023,13,4
630121,2002,5,4
513226,2016,1,1
513226,2023,1,1
513301,2007,1,1
530822,2023,1,1
630122,2022,2,1
630105,2017,7,6
513423,2011,1,1
630104,2022,15,6
630104,2021,8,4
630104,2019,27,8
630104,2009,1,1
630104,2004,2,1
630104,2023,7,5
630104,2014,1,1
630104,2007,2,1
630104,2012,1,1
630104,2008,3,1
630104,2006,3,1
630104,2016,60,4
630104,2017,91,8
513231,2023,4,3
630105,2019,13,4
630105,2018,19,8
630105,2023,14,6
630105,2022,11,4
630105,2021,14,5
630121,2014,5,5
630121,2012,1,1
630121,2005,6,5
630121,2006,2,1
623025,2017,6,6
630224,2022,3,3
630224,2020,6,6
632322,2013,2,2
510402,2012,1,1
513301,2010,3,2
510402,2010,1,1
513231,2017,3,1
630104,2018,55,14
513323,2007,1,1
630104,2020,9,7
630121,2011,4,3
630224,2018,6,4
630224,2017,4,3
510411,2007,1,1
630105,2020,10,4
513301,2019,4,4
532328,2017,2,2
630103,2016,2,2
630103,2002,1,1
630103,2017,2,2
630103,2020,6,2
630103,2023,2,1
630103,2019,2,1
630103,2010,4,1
630103,2004,1,1
630223,2011,2,2
630223,2006,2,1
630223,2012,7,4
630103,2022,7,2
630103,2013,1,1
630105,2005,1,1
630105,2014,3,2
630105,2013,3,2
630105,2002,1,1
630105,2016,1,1
630105,2015,1,1
630105,2004,1,1
630102,2014,7,6
630102,2016,3,2
630102,2023,28,5
630102,2017,10,6
630102,2007,2,1
630102,2018,49,5
630102,2022,19,2
513301,2008,2,2
630102,2019,27,6
530826,2016,3,3
630102,2020,22,3
630102,2011,18,4
630102,2005,1,1
630102,2012,1,1
630223,2010,4,3
632322,2016,2,1
632322,2023,3,3
632322,2020,4,4
632322,2017,3,2
632322,2018,2,2
630102,2010,18,3
630121,2013,3,2
630102,2013,1,1
623025,2021,2,2
630102,2004,2,2
630102,2015,3,3
530826,2006,1,1
513323,2022,2,2
630203,2004,1,1
513323,2009,2,2
532328,2015,1,1
632322,2021,3,2
532331,2015,1,1
513322,2012,8,6
630223,2014,51,30
630102,2021,20,1
630223,2020,33,14
630223,2023,14,9
513323,2014,7,3
513401,2014,1,1
630203,2017,2,1
630203,2020,1,1
632321,2021,2,2
630223,2019,37,12
513323,2011,2,1
630223,2017,7,5
532331,2023,1,1
532331,2022,2,2
632321,2022,1,1
632321,2020,3,3
632321,2023,1,1
513323,2021,1,1
632323,2020,1,1
630223,2022,21,9
630223,2015,5,3
513323,2018,1,1
630224,2021,12,5
630223,2005,4,4
510422,2017,1,1
513301,2011,2,2
513322,2018,59,31
530428,2019,4,3
630224,2023,1,1
630203,2021,1,1
532322,2022,1,1
630223,2021,24,10
513322,2017,22,7
513322,2019,51,13
513322,2015,9,4
630203,2022,1,1
513322,2020,18,7
513322,2014,37,17
513322,2021,25,8
513322,2022,14,4
513322,2016,10,5
513322,2008,4,4
513322,2010,1,1
513322,2023,4,3
513226,2007,1,1
513322,2013,7,2
630223,2018,28,17
513433,2021,3,3
513227,2018,118,61
632321,2008,1,1
632322,2008,1,1
632321,2019,8,7
623025,2009,1,1
630223,2007,9,4
532331,2011,1,1
532331,2007,1,1
630203,2018,2,2
632321,2018,4,4
513201,2007,17,5
623027,2019,130,46
513201,2018,50,16
623027,2018,49,26
623025,2023,1,1
530427,2004,2,1
530425,2017,3,2
513201,2002,5,4
530426,2023,4,3
620302,2018,1,1
630223,2013,11,5
630223,2002,3,2
630223,2008,2,1
623026,2015,5,4
513201,2022,1,1
513201,2006,9,3
513201,2019,34,9
513201,2016,21,7
513433,2023,3,2
513201,2020,1,1
513201,2014,28,15
513201,2017,35,6
513232,2021,23,12
513401,2011,2,1
513401,2019,3,3
513401,2021,3,1
513401,2020,1,1
513401,2023,19,9
513401,2022,1,1
513401,2007,1,1
513401,2016,6,5
513401,2015,1,1
513401,2012,1,1
513232,2023,59,20
513233,2013,14,13
513201,2015,14,2
511824,2018,2,2
513201,2011,14,4
513301,2012,2,1
513201,2013,20,3
513201,2023,3,1
513201,2021,5,2
513201,2004,6,1
513201,2012,3,2
513201,2010,15,3
511825,2014,9,6
511825,2019,107,10
513401,2018,3,3
623026,2017,9,5
630223,2009,2,2
630223,2004,10,2
511824,2023,3,2
513227,2022,13,6
623026,2019,9,5
511825,2017,15,10
513227,2017,82,24
513227,2013,21,6
513233,2019,47,26
513233,2018,46,38
513233,2014,20,19
511824,2012,2,2
632321,2015,1,1
511825,2016,5,5
513233,2015,23,13
511825,2015,2,2
623026,2023,5,2
623026,2021,10,8
623026,2020,19,8
623026,2016,7,5
623026,2014,5,2
623026,2018,4,2
623026,2013,1,1
623026,2009,2,2
623026,2012,1,1
623026,2022,2,2
513233,2016,50,26
513227,2019,83,17
513233,2021,5,5
513432,2023,3,1
513233,2002,4,3
511824,2016,2,2
513227,2014,31,16
513233,2017,52,22
513428,2012,2,2
513227,2010,23,6
513428,2016,2,2
532329,2019,2,2
511822,2017,104,20
530181,2012,3,2
511825,2021,15,7
532329,2012,1,1
530426,2019,1,1
532525,2023,5,3
623027,2021,4,3
513233,2011,3,2
513227,2012,13,4
513428,2023,6,4
513227,2016,50,21
623027,2016,4,2
513227,2015,16,4
511825,2023,26,14
630225,2021,5,2
511825,2018,29,8
511825,2012,14,2
511825,2020,31,12
511825,2013,4,2
511825,2007,2,1
511825,2009,4,1
623027,2006,1,1
623027,2017,15,9
623027,2007,5,2
513227,2008,2,2
513227,2021,15,4
513233,2006,3,3
513227,2004,9,3
530181,2022,1,1
530181,2009,1,1
513227,2023,30,9
623027,2015,4,3
513232,2017,133,46
513233,2020,2,2
623027,2023,7,5
623027,2022,8,7
513232,2018,182,99
513232,2020,54,23
513232,2016,136,61
152922,2007,3,3
530181,2008,1,1
511824,2022,1,1
513232,2019,128,50
630223,2016,10,2
511822,2021,82,22
530112,2013,10,3
513233,2008,2,2
513233,2007,3,2
513233,2004,4,2
511827,2013,5,4
623027,2020,9,5
513232,2015,59,30
623027,2010,1,1
623027,2011,1,1
623027,2002,2,2
623027,2012,2,2
511822,2020,103,38
513227,2011,11,8
513233,2010,1,1
530402,2023,1,1
620623,2022,1,1
530124,2019,1,1
513232,2014,49,26
623027,2014,1,1
513232,2013,24,12
530402,2017,3,3
630225,2023,2,2
530112,2020,56,12
530115,2021,2,2
513233,2005,2,1
530115,2005,1,1
532525,2020,2,1
513233,2023,3,3
530112,2017,50,21
530402,2019,1,1
530112,2019,73,18
513435,2022,2,2
530112,2023,88,24
530112,2021,44,7
530112,2022,20,7
511823,2022,2,2
530112,2002,11,4
530112,2014,9,5
513435,2023,4,1
530112,2006,2,2
530112,2009,14,9
511823,2020,2,1
530102,2017,105,27
511823,2018,4,4
530402,2018,1,1
511823,2019,4,2
630202,2023,4,3
511823,2023,2,2
530112,2018,21,8
530112,2005,1,1
530115,2017,1,1
530102,2003,2,2
530112,2011,3,2
530102,2018,151,17
623026,2006,1,1
530102,2019,143,26
530102,2015,22,10
530102,2016,30,11
530102,2023,25,8
530102,2010,11,6
530102,2022,5,4
530112,2016,21,10
530112,2008,12,2
530112,2015,12,7
530112,2007,6,3
530112,2010,9,6
530112,2003,6,1
530112,2004,4,2
530112,2012,8,6
530102,2012,17,9
511822,2018,110,32
513232,2010,8,4
513232,2011,19,12
513232,2022,4,3
513232,2002,16,9
513232,2005,3,2
513232,2012,4,3
513232,2007,8,6
530115,2020,2,2
620602,2020,3,3
530115,2022,4,3
530115,2023,5,5
620602,2011,1,1
511823,2021,1,1
513227,2020,15,6
630202,2021,1,1
513427,2019,1,1
530124,2020,2,2
620623,2020,1,1
620623,2023,1,1
513222,2008,1,1
630225,2004,1,1
530111,2017,13,11
530111,2023,28,10
513222,2007,1,1
630225,2019,1,1
630225,2016,1,1
630202,2014,1,1
630222,2018,3,3
511827,2014,8,7
530111,2016,8,7
530102,2011,8,3
530102,2009,4,2
630222,2019,1,1
530102,2002,7,3
530102,2006,9,5
530102,2021,4,3
530102,2013,10,3
530102,2014,9,2
530102,2005,2,2
530102,2020,8,3
530102,2008,2,2
530102,2004,2,1
530102,2007,1,1
530111,2015,6,6
511827,2021,6,4
530103,2015,21,9
530103,2017,50,15
530103,2019,52,21
530103,2020,41,13
530114,2023,20,9
530114,2013,2,1
530114,2008,1,1
530114,2014,6,4
530114,2019,6,6
530114,2021,10,8
530111,2013,9,6
530103,2014,16,6
511827,2010,1,1
511827,2020,18,8
511827,2015,1,1
511827,2023,4,4
511827,2022,1,1
511827,2011,1,1
511827,2006,1,1
530111,2002,2,1
513222,2013,2,2
620121,2020,6,4
511827,2016,5,3
530103,2022,30,12
511827,2018,2,2
530103,2023,60,24
530111,2007,1,1
530111,2014,3,3
530111,2019,17,11
532524,2021,4,4
530103,2016,7,5
530111,2012,2,2
530103,2021,7,5
530103,2018,12,6
530103,2013,14,9
530103,2008,2,2
530103,2005,2,2
530103,2003,2,2
530103,2011,3,1
530103,2010,2,1
530103,2006,1,1
530103,2002,4,3
513228,2023,1,1
530111,2020,15,8
511825,2022,1,1
511827,2019,10,5
511822,2023,81,12
622927,2004,1,1
530114,2016,3,3
532524,2017,2,2
530114,2017,6,4
513427,2023,1,1
530114,2018,18,11
513227,2006,4,2
530103,2007,3,2
530103,2004,2,1
530114,2022,1,1
530128,2019,3,3
532528,2008,1,1
530127,2022,2,2
532528,2019,1,1
532524,2023,1,1
530111,2022,3,2
530114,2012,2,2
530114,2003,2,2
530114,2015,2,2
530114,2005,4,1
622921,2023,4,4
530128,2020,26,20
532524,2020,1,1
530114,2002,2,1
530114,2020,14,10
532528,2021,2,1
511822,2016,99,33
511822,2022,63,16
511822,2006,5,3
511822,2013,30,7
511822,2015,39,7
511822,2011,7,4
530403,2013,2,1
511822,2019,178,15
530128,2021,10,3
630222,2023,2,2
530114,2011,1,1
513227,2007,2,2
511822,2014,57,21
530114,2010,1,1
530403,2019,6,6
530128,2017,1,1
530403,2018,1,1
513222,2016,6,4
530481,2020,7,4
513227,2009,2,1
513222,2023,4,4
623001,2019,7,6
530111,2018,4,2
513435,2014,2,1
530403,2021,1,1
513227,2005,2,1
513227,2002,5,1
513227,2003,1,1
530481,2022,9,1
530481,2021,12,5
530481,2023,15,5
623001,2018,2,2
513221,2016,87,39
511822,2012,1,1
623001,2022,1,1
623001,2021,1,1
513221,2008,25,23
513221,2019,273,52
513221,2023,165,30
513221,2014,49,24
513221,2017,106,35
530481,2018,10,7
513221,2020,122,24
513221,2018,135,45
530481,2012,2,2
513221,2021,148,32
513221,2022,68,17
513221,2010,31,9
513221,2013,48,18
513221,2012,36,16
513221,2006,32,10
623001,2020,5,2
530481,2017,2,2
511826,2011,1,1
513221,2011,44,16
511802,2019,16,7
630222,2021,1,1
630222,2020,2,1
513221,2007,27,14
511826,2022,1,1
511822,2007,1,1
530111,2021,2,1
511423,2020,17,8
511423,2014,2,2
511423,2009,17,5
511423,2011,54,8
511423,2010,43,5
511423,2007,19,8
511423,2012,2,2
511423,2018,4,2
511423,2008,33,29
530481,2014,1,1
511423,2023,97,12
511423,2022,43,10
511423,2004,7,3
511423,2021,39,8
511423,2006,20,4
513221,2003,10,3
513221,2015,39,6
513221,2002,65,15
513221,2005,9,4
511423,2005,2,2
511423,2017,2,2
511423,2019,4,2
511802,2020,4,2
513232,2006,11,3
511113,2023,8,3
511802,2011,7,4
511802,2014,22,12
513232,2009,1,1
530125,2012,1,1
623022,2020,1,1
511802,2018,16,14
511802,2015,19,5
530481,2019,1,1
513222,2018,6,6
511802,2006,1,1
513222,2022,1,1
511802,2021,19,9
511802,2009,2,1
511802,2016,7,6
511423,2016,5,2
511423,2002,1,1
511802,2017,8,4
530125,2011,2,2
511802,2023,11,3
511802,2022,7,3
511826,2020,6,3
530125,2022,1,1
511132,2018,4,3
513221,2004,14,8
530129,2020,1,1
513436,2020,1,1
530113,2007,2,1
511802,2012,4,1
511113,2019,1,1
623024,2015,2,2
511826,2014,1,1
511803,2021,1,1
511803,2018,5,4
511803,2023,1,1
622923,2002,1,1
622923,2023,1,1
622923,2007,1,1
513436,2014,4,2
623022,2023,11,8
530113,2021,4,4
511803,2014,1,1
530125,2002,2,1
510183,2020,23,12
513431,2023,1,1
530127,2019,2,2
510183,2021,12,8
530127,2015,4,3
530129,2017,1,1
530113,2019,1,1
511803,2017,1,1
530125,2015,1,1
511132,2019,2,2
532528,2014,1,1
513222,2019,4,3
513222,2012,1,1
510183,2022,26,14
530125,2017,9,3
622925,2023,4,2
532501,2023,2,1
620111,2020,1,1
513222,2014,2,1
510129,2013,14,6
510129,2022,22,8
510129,2021,6,5
510129,2023,15,11
510129,2017,7,6
530125,2019,4,4
513222,2017,1,1
623022,2017,2,2
623024,2021,4,3
513221,2009,1,1
511803,2016,1,1
623024,2022,4,3
623024,2017,1,1
623024,2023,11,6
623024,2018,2,1
623024,2020,2,2
623024,2019,1,1
530602,2023,4,4
530129,2022,1,1
510183,2023,25,12
513222,2021,2,1
513430,2023,7,7
513222,2020,2,2
622901,2019,1,1
620121,2012,1,1
510184,2013,8,3
532530,2006,2,1
510183,2017,1,1
530125,2023,1,1
513232,2008,1,1
510129,2020,4,3
510129,2019,2,1
530326,2023,2,2
530129,2004,1,1
623024,2009,1,1
532502,2020,2,2
530126,2002,6,4
511181,2018,24,5
511181,2019,18,8
622923,2009,1,1
511133,2005,1,1
530326,2017,3,2
530326,2018,1,1
530326,2021,1,1
623024,2016,1,1
513437,2016,2,2
511181,2017,29,9
530326,2015,1,1
511181,2015,19,12
530129,2021,1,1
511181,2007,16,9
511181,2012,12,5
530602,2015,1,1
622923,2020,2,2
622926,2017,1,1
622926,2023,2,1
511181,2023,11,8
530602,2019,5,3
530602,2007,1,1
530126,2008,2,2
530126,2023,4,1
530126,2011,3,1
530126,2014,2,1
530126,2016,6,1
530126,2005,2,2
530126,2018,1,1
530126,2012,1,1
530126,2019,5,2
530126,2009,1,1
530126,2004,3,1
530126,2017,4,1
530126,2007,1,1
511181,2013,37,9
532504,2020,1,1
511181,2016,10,5
511181,2014,47,19
511181,2010,20,7
511181,2008,33,20
511181,2003,3,3
511181,2002,75,12
511181,2006,19,5
511181,2021,18,6
511181,2005,6,4
511181,2009,6,3
510183,2014,1,1
511423,2013,1,1
513224,2018,22,7
513224,2020,15,8
513224,2015,16,13
510184,2022,8,3
513224,2007,4,2
513224,2016,41,24
532504,2008,1,1
532504,2017,5,5
511181,2022,30,7
511181,2020,10,2
511181,2004,2,1
513224,2014,7,6
530125,2016,1,1
532503,2020,2,1
532503,2023,1,1
532503,2015,1,1
532503,2019,1,1
530621,2023,1,1
513224,2013,9,8
513224,2019,40,29
513224,2023,20,17
510129,2014,2,2
513224,2017,13,7
623021,2023,11,2
532503,2014,1,1
532503,2013,1,1
510183,2019,2,2
510183,2018,1,1
532504,2018,1,1
510131,2023,1,1
510131,2018,3,3
510131,2016,1,1
510131,2015,2,2
532503,2017,2,1
510184,2023,7,6
510184,2021,9,7
530304,2017,1,1
622922,2023,9,5
510181,2021,29,12
510181,2022,54,22
513437,2014,8,4
530304,2015,2,2
510181,2019,24,8
623022,2022,5,4
510181,2018,32,18
532530,2021,2,1
532530,2020,2,2
510181,2017,30,20
510181,2023,62,23
510181,2020,19,8
513225,2017,58,27
510131,2020,1,1
510131,2021,2,2
511133,2004,6,2
510129,2015,1,1
511111,2020,4,3
510181,2012,5,4
511111,2022,3,3
511111,2021,4,4
513224,2011,4,3
513224,2012,7,2
513224,2021,6,3
511133,2019,7,2
532503,2021,2,1
510181,2016,22,13
513223,2023,4,4
510184,2012,1,1
510181,2014,16,10
510181,2015,23,14
510184,2018,1,1
510181,2004,2,2
510181,2002,9,4
510181,2011,5,4
510181,2006,3,3
510181,2013,5,4
510181,2005,2,2
510181,2007,2,1
