unit_id,share,n_species,province,unit_nm,prov_cn,area_km2,cum_cl,frac_pa,rank_in_prov,n_unit_prov
310109,0.00794675302037096,210,Shanghai,虹口区,上海市,23.4457472872368,72,0,16,16
140431,0.0568695542019435,197,Shanxi,沁源县,山西省,2545.38133961798,221,0,1,117
140525,0.0363257095071564,197,Shanxi,泽州县,山西省,2024.31592683142,28,0.0395515352023207,2,117
141122,0.0335905986829299,197,Shanxi,交城县,山西省,1823.1234236217,105,0.0389381127979677,3,117
140881,0.0278710418853172,197,Shanxi,永济市,山西省,1211.79068394462,11,0.0301680666200053,4,117
140830,0.0267483229751352,197,Shanxi,芮城县,山西省,1177.30169647592,5,0.18446301587472,5,117
140829,0.0236669263373046,197,Shanxi,平陆县,山西省,1173.88809937273,9,0.000912094981379717,6,117
140521,0.0225033371212154,197,Shanxi,沁水县,山西省,2658.09395778353,10,0.00246013049676919,7,117
140802,0.0212808505811567,197,Shanxi,盐湖区,山西省,1206.76359401029,7,0,8,117
140922,0.0205467638287952,197,Shanxi,五台县,山西省,2862.21466804519,25,0.000668766447133024,9,117
140827,0.0165505582838148,197,Shanxi,垣曲县,山西省,1608.19222344955,3,0.0425624878502942,10,117
140108,0.016521212923597,197,Shanxi,尖草坪区,山西省,291.790422394453,89,0,11,117
140524,0.0147064279753277,197,Shanxi,陵川县,山西省,1702.3157701284,5,0.068140372254865,12,117
141022,0.0142548424317502,197,Shanxi,翼城县,山西省,1168.69250051216,4,0.0521405474560118,13,117
140728,0.0141115107514432,197,Shanxi,平遥县,山西省,1247.06321725923,19,0,14,117
140822,0.0136583498262003,197,Shanxi,万荣县,山西省,1114.25561857957,2,0.0382788818484108,15,117
140821,0.0130401032534276,197,Shanxi,临猗县,山西省,1377.17782912053,1,0.0194118951203728,16,117
140502,0.0118719609987229,197,Shanxi,城区,山西省,144.158263995435,36,0,17,117
140723,0.0117290524786175,197,Shanxi,和顺县,山西省,2193.70214274791,8,0,18,117
141024,0.0116776874427055,197,Shanxi,洪洞县,山西省,1496.82861032986,4,0,19,117
140110,0.011522484992903,197,Shanxi,晋源区,山西省,289.894381403269,37,0,20,117
140225,0.0108994416215356,197,Shanxi,浑源县,山西省,1963.90214775743,15,0,21,117
140925,0.0103947339285531,197,Shanxi,宁武县,山西省,1939.85187117662,10,0.0940349472196165,22,117
140122,0.0103644121526068,197,Shanxi,阳曲县,山西省,2084.66604858005,5,0,23,117
140215,0.00985930730412682,197,Shanxi,云州区,山西省,1480.80566223587,10,0,24,117
140214,0.00977529443599892,197,Shanxi,云冈区,山西省,743.683701226126,22,0,25,117
140902,0.00970503959360793,197,Shanxi,忻府区,山西省,1989.32318400831,4,0,26,117
140423,0.00912644771596378,197,Shanxi,襄垣县,山西省,1178.78361628001,3,0,27,117
140522,0.00909729380121632,197,Shanxi,阳城县,山西省,1916.39202391015,0,0.100127561981188,28,117
141082,0.00907152135281142,197,Shanxi,霍州市,山西省,768.489488742927,4,0,29,117
140981,0.00906935302351026,197,Shanxi,原平市,山西省,2552.0496412423,3,0,30,117
141002,0.00883805590725948,197,Shanxi,尧都区,山西省,1307.77655501174,2,0,31,117
140828,0.00867893324739779,197,Shanxi,夏县,山西省,1348.86463844329,0,0.00113848917715482,32,117
140321,0.00859853763572309,197,Shanxi,平定县,山西省,1397.2617033476,3,0,33,117
140724,0.00857465653754398,197,Shanxi,昔阳县,山西省,1944.20606664717,2,0,34,117
141125,0.00834514374556229,197,Shanxi,柳林县,山西省,1288.0210086313,2,0,35,117
141028,0.00825392439023425,197,Shanxi,吉县,山西省,1781.28909853096,1,0,36,117
140923,0.0082092910310943,197,Shanxi,代县,山西省,1727.16123458672,4,0,37,117
140725,0.00818080720365302,197,Shanxi,寿阳县,山西省,2114.22663499936,3,0,38,117
140729,0.00803844681496979,197,Shanxi,灵石县,山西省,1195.52778143455,2,0,39,117
140924,0.00801535233132726,197,Shanxi,繁峙县,山西省,2367.03866289314,3,0,40,117
141023,0.00792725700731734,197,Shanxi,襄汾县,山西省,1032.8179491331,1,0,41,117
140428,0.00787896866280588,197,Shanxi,长子县,山西省,1033.47778263271,2,0,42,117
140181,0.00785465648490718,197,Shanxi,古交市,山西省,1503.69521231458,4,0,43,117
140823,0.00766179736348411,197,Shanxi,闻喜县,山西省,1169.62605244419,0,0,44,117
140621,0.00764016753942436,197,Shanxi,山阴县,山西省,1641.30929405661,5,0,45,117
141029,0.00755349620506386,197,Shanxi,乡宁县,山西省,2025.59466062466,0,0,46,117
140123,0.00754284056602132,197,Shanxi,娄烦县,山西省,1287.04907289013,5,0,47,117
140622,0.00754243019907614,197,Shanxi,应县,山西省,1679.10286530784,4,0,48,117
141025,0.00753496920388915,197,Shanxi,古县,山西省,1197.63553571246,1,0,49,117
140105,0.00749369824130111,197,Shanxi,小店区,山西省,290.096790212495,13,0,50,117
140722,0.00744704421332749,197,Shanxi,左权县,山西省,2019.17124457548,1,0.00102374932136215,51,117
141031,0.00722589134260633,197,Shanxi,隰县,山西省,1419.82317770643,1,0.0318727105107573,52,117
140781,0.00666016978624241,197,Shanxi,介休市,山西省,737.801731356797,2,0,53,117
140403,0.0066176812405343,197,Shanxi,潞州区,山西省,344.289022766915,5,0,54,117
140826,0.00661512364503877,197,Shanxi,绛县,山西省,977.818851057875,0,0,55,117
140322,0.00657603982637085,197,Shanxi,盂县,山西省,2509.54033158262,1,0,56,117
140721,0.00634737855083298,197,Shanxi,榆社县,山西省,1698.18798226046,1,0,57,117
141123,0.00632925395114424,197,Shanxi,兴县,山西省,3162.39750289869,0,0.07939383741434,58,117
141124,0.00629710776650985,197,Shanxi,临县,山西省,2977.82501481234,0,0.000900895083572742,59,117
140930,0.00619529699307919,197,Shanxi,河曲县,山西省,1317.46278485975,2,0,60,117
141026,0.00618773812992654,197,Shanxi,安泽县,山西省,1955.87105048286,0,0,61,117
141033,0.00614388464412499,197,Shanxi,蒲县,山西省,1503.27050314175,0,0.103045191893365,62,117
140221,0.00604105379363829,197,Shanxi,阳高县,山西省,1679.82837930771,2,0,63,117
141121,0.00598714852754256,197,Shanxi,文水县,山西省,1072.39412436875,2,0,64,117
141021,0.00597508337019008,197,Shanxi,曲沃县,山西省,438.241659126708,1,0,65,117
140824,0.00577380971732442,197,Shanxi,稷山县,山西省,687.235156051661,0,0,66,117
140825,0.0055842428772711,197,Shanxi,新绛县,山西省,596.3144272211,0,0,67,117
141027,0.00556073917023383,197,Shanxi,浮山县,山西省,941.990546324076,0,0,68,117
141126,0.00549485929310516,197,Shanxi,石楼县,山西省,1729.9710266733,0,0,69,117
140121,0.00547610108415275,197,Shanxi,清徐县,山西省,606.62417258224,2,0,70,117
140921,0.00546710148128801,197,Shanxi,定襄县,山西省,851.190087548963,3,0,71,117
140224,0.00540890023690896,197,Shanxi,灵丘县,山西省,2734.66301837329,1,0,72,117
140106,0.00539446487387888,197,Shanxi,迎泽区,山西省,106.120963700524,16,0,73,117
140702,0.00538595599879443,197,Shanxi,榆次区,山西省,1320.85891285699,1,0,74,117
140581,0.00536990784813092,197,Shanxi,高平市,山西省,979.867063370212,0,0,75,117
140882,0.00526878863708936,197,Shanxi,河津市,山西省,584.359993707251,0,0.00289697008187378,76,117
140213,0.00513906453449421,197,Shanxi,平城区,山西省,237.920944885427,13,0,77,117
141032,0.00513493103326948,197,Shanxi,永和县,山西省,1218.20515421337,0,0,78,117
140425,0.00510355672698132,197,Shanxi,平顺县,山西省,1517.72493807102,0,0,79,117
140727,0.0050748387066183,197,Shanxi,祁县,山西省,853.47568207979,1,0,80,117
140429,0.00502855373110784,197,Shanxi,武乡县,山西省,1623.24523780143,0,0,81,117
140405,0.00498349747365726,197,Shanxi,屯留区,山西省,1186.45270697816,0,0,82,117
140602,0.00496483496925068,197,Shanxi,朔城区,山西省,1781.32509565997,1,0,83,117
140107,0.00495568774056125,197,Shanxi,杏花岭区,山西省,147.556998805969,9,0,84,117
141030,0.00490519473841295,197,Shanxi,大宁县,山西省,960.397896167684,0,0,85,117
140222,0.00475965204528627,197,Shanxi,天镇县,山西省,1629.55333486902,1,0,86,117
140426,0.00474106711039504,197,Shanxi,黎城县,山西省,1111.95167401216,0,0,87,117
140623,0.0046719608631786,197,Shanxi,右玉县,山西省,1979.26103739001,1,0,88,117
140212,0.00462745778103605,197,Shanxi,新荣区,山西省,1091.45320417824,2,0,89,117
141129,0.00459301858065526,197,Shanxi,中阳县,山西省,1442.29542709781,0,0,90,117
140430,0.00456243961708922,197,Shanxi,沁县,山西省,1317.70589875286,0,0,91,117
140931,0.00450142754172614,197,Shanxi,保德县,山西省,999.370778138203,1,0,92,117
141102,0.00444757237691441,197,Shanxi,离石区,山西省,1321.87837993167,0,0,93,117
140681,0.00437117117116591,197,Shanxi,怀仁市,山西省,1232.86854816984,1,0,94,117
141181,0.00421667041837668,197,Shanxi,孝义市,山西省,942.434448219318,0,0,95,117
140427,0.00418229879968994,197,Shanxi,壶关县,山西省,1010.08918282645,0,0,96,117
141130,0.00413591082075647,197,Shanxi,交口县,山西省,1266.83797557088,0,0,97,117
140926,0.0040926258023493,197,Shanxi,静乐县,山西省,2035.54470079704,0,0,98,117
141182,0.00404927776510818,197,Shanxi,汾阳市,山西省,1171.6185383701,0,0,99,117
140927,0.00401488352397015,197,Shanxi,神池县,山西省,1476.11592316176,1,0,100,117
141034,0.00400177398234175,197,Shanxi,汾西县,山西省,872.587708347893,0,0,101,117
140223,0.00393104606063357,197,Shanxi,广灵县,山西省,1201.51813242048,1,0,102,117
140703,0.00387702089076426,197,Shanxi,太谷区,山西省,1045.64231419581,0,0,103,117
140406,0.00380159934614084,197,Shanxi,潞城区,山西省,614.076466459431,0,0,104,117
141128,0.00378745236970537,197,Shanxi,方山县,山西省,1428.87997703941,0,0.0223299648486882,105,117
140932,0.00372248651962132,197,Shanxi,偏关县,山西省,1671.55995713439,0,0,106,117
140929,0.00370248471277717,197,Shanxi,岢岚县,山西省,1976.92244735185,0,0.00115157520375613,107,117
140404,0.00364812101470819,197,Shanxi,上党区,山西省,483.796694831862,0,0,108,117
140603,0.00364760471041143,197,Shanxi,平鲁区,山西省,2316.22346179341,0,0,109,117
141127,0.00362265030209861,197,Shanxi,岚县,山西省,1515.53022679158,0,0.00153799971669688,110,117
141081,0.00347945411834972,197,Shanxi,侯马市,山西省,220.113292022169,0,0,111,117
140311,0.0033609074438709,197,Shanxi,郊区,山西省,627.094326841219,0,0,112,117
140928,0.00308886873871558,197,Shanxi,五寨县,山西省,1382.3121379991,0,0.00735224502978105,113,117
140226,0.003029873004875,197,Shanxi,左云县,山西省,1295.75000396176,0,0,114,117
140109,0.00252807671363988,197,Shanxi,万柏林区,山西省,297.768876860868,0,0,115,117
140303,0.00111883145492499,197,Shanxi,矿区,山西省,12.8676674097692,2,0,116,117
140302,0.000789816017633456,197,Shanxi,城区,山西省,17.0342755863053,0,0,117,117
513221,0.0492356884812797,301,Sichuan,汶川县,四川省,4085.03332379151,1534,0.503951709018926,1,183
511822,0.0340812817977461,301,Sichuan,荥经县,四川省,1775.56548456086,960,0.171195471878988,2,183
511181,0.0304771188279632,301,Sichuan,峨眉山市,四川省,1179.62824594072,445,0,3,183
511423,0.0294002473844657,301,Sichuan,洪雅县,四川省,1897.20595550674,412,0.00256075603079048,4,183
510822,0.0253841978778062,301,Sichuan,青川县,四川省,3213.78950282525,515,0.156582733439029,5,183
513232,0.0236108633145116,301,Sichuan,若尔盖县,四川省,10322.9707750506,922,0.279316672535475,6,183
510727,0.0193896788475461,301,Sichuan,平武县,四川省,5947.467034486,334,0.218267913325931,7,183
513301,0.0173712129828339,301,Sichuan,康定市,四川省,11595.1353537302,154,0.444564598159868,8,183
511825,0.0172927775516107,301,Sichuan,天全县,四川省,2391.5557531918,264,0,9,183
513225,0.0169420170703929,301,Sichuan,九寨沟县,四川省,5286.58842789785,526,0.238063102648726,10,183
510181,0.0160945438201901,301,Sichuan,都江堰市,四川省,1206.84141838651,350,0.190762682714987,11,183
511802,0.0149098244702517,301,Sichuan,雨城区,四川省,1064.36115413675,143,0,12,183
513227,0.0137273831350919,301,Sichuan,小金县,四川省,5564.33166342945,548,0.152280734537767,13,183
510116,0.0135354481626222,301,Sichuan,双流区,四川省,1069.28847104273,253,0,14,183
510183,0.0130919473522238,301,Sichuan,邛崃市,四川省,1372.7567535225,91,0,15,183
511529,0.0128976978315012,301,Sichuan,屏山县,四川省,1502.12185884151,124,0.0410636436536951,16,183
510112,0.0123798418692519,301,Sichuan,龙泉驿区,四川省,557.708322425523,442,0,17,183
510182,0.0122591558845476,301,Sichuan,彭州市,四川省,1421.79366041497,107,0.213118959471674,18,183
513322,0.0120958403415623,301,Sichuan,泸定县,四川省,2165.0355437536,269,0.35821151159191,19,183
510185,0.0118604163599686,301,Sichuan,简阳市,四川省,2212.02491505961,88,0.0135177697130509,20,183
511102,0.01159806540885,301,Sichuan,市中区,四川省,836.507577322511,63,7.79703701662871e-05,21,183
513233,0.0108709714898264,301,Sichuan,红原县,四川省,8298.25399053471,284,0.159733976186176,22,183
511921,0.0107885266064925,301,Sichuan,通江县,四川省,4121.32445241693,29,0.0782737580604717,23,183
510129,0.0106241485339895,301,Sichuan,大邑县,四川省,1282.67027219169,75,0.00274156888893318,24,183
511923,0.00948641163455025,301,Sichuan,平昌县,四川省,2225.46216461915,16,0.225780796187755,25,183
513401,0.0089880757235109,301,Sichuan,西昌市,四川省,2657.50908999991,42,0,26,183
513201,0.00896151538228816,301,Sichuan,马尔康市,四川省,6622.97739288668,281,5.0272396727388e-06,27,183
511502,0.00863613764728234,301,Sichuan,翠屏区,四川省,1485.89292525741,24,0.0490940219840025,28,183
511827,0.0085851388975326,301,Sichuan,宝兴县,四川省,3115.45065973818,63,0.145192302644027,29,183
510107,0.00852005532977369,301,Sichuan,武侯区,四川省,123.744846028866,741,0,30,183
513423,0.00851758795438376,301,Sichuan,盐源县,四川省,8406.41165174511,14,0.000194218692641348,31,183
510726,0.0084512093031247,301,Sichuan,北川羌族自治县,四川省,3085.72218987223,40,0.146026439825544,32,183
513224,0.00827946739847609,301,Sichuan,松潘县,四川省,8342.39588488005,213,0.000958712987159011,33,183
511781,0.00814605641870735,301,Sichuan,万源市,四川省,4053.78348633569,9,0.120039740782751,34,183
510422,0.00789081685179968,301,Sichuan,盐边县,四川省,3273.19627255978,3,0.225344669401653,35,183
510603,0.00759776419298391,301,Sichuan,旌阳区,四川省,646.760171208337,139,0,36,183
511133,0.007590112822311,301,Sichuan,马边彝族自治县,四川省,2293.45315158633,16,0.127652642757677,37,183
513337,0.00733172024650264,301,Sichuan,稻城县,四川省,7083.64474510979,66,0.217030348124579,38,183
510781,0.00726684601496721,301,Sichuan,江油市,四川省,2721.34089016788,35,9.54422968253836e-09,39,183
510114,0.00717920233748092,301,Sichuan,新都区,四川省,493.519928587704,143,0,40,183
511504,0.00697587067231456,301,Sichuan,叙州区,四川省,2577.99234935106,7,0.0639096529157724,41,183
513422,0.00685287226771596,301,Sichuan,木里藏族自治县,四川省,13217.3712461745,16,0.0469912716965621,42,183
512002,0.00668498467923509,301,Sichuan,雁江区,四川省,1634.79419885408,25,0,43,183
513437,0.00616638217111953,301,Sichuan,雷波县,四川省,2839.19183332617,18,0.0829900228374985,44,183
510184,0.00607577964232215,301,Sichuan,崇州市,四川省,1090.1067536869,40,0.00365764790667969,45,183
511402,0.00598371485820004,301,Sichuan,东坡区,四川省,1329.93561906799,13,0,46,183
510108,0.00591117356039241,301,Sichuan,成华区,四川省,109.456635609308,352,0,47,183
510802,0.00585282256137172,301,Sichuan,利州区,四川省,1536.11940798059,35,0.00096540968950067,48,183
510411,0.00579315086075286,301,Sichuan,仁和区,四川省,1729.48932077616,4,0.00124906686702488,49,183
510823,0.00571744801063445,301,Sichuan,剑阁县,四川省,3202.61226799506,8,0.129661906913686,50,183
511524,0.00563439850206085,301,Sichuan,长宁县,四川省,975.76950266612,4,0.383833151772829,51,183
511322,0.00562580227583061,301,Sichuan,营山县,四川省,1634.84633645624,16,0,52,183
513332,0.00540825645609031,301,Sichuan,石渠县,四川省,22380.748892317,43,0.297662525470853,53,183
510681,0.00535908805213758,301,Sichuan,广汉市,四川省,547.432474527534,70,0,54,183
511823,0.00522353737289098,301,Sichuan,汉源县,四川省,2215.46612841212,15,0.000507873925071927,55,183
513334,0.00516143432796834,301,Sichuan,理塘县,四川省,14005.8949012515,18,0.247440317620451,56,183
511403,0.00512360798034528,301,Sichuan,彭山区,四川省,467.729642535262,35,0,57,183
510704,0.00503664020003455,301,Sichuan,游仙区,四川省,1018.71501869932,30,0,58,183
511722,0.00486592565284547,301,Sichuan,宣汉县,四川省,4272.11527689749,2,0,59,183
511803,0.00482319292707318,301,Sichuan,名山区,四川省,619.313143241299,10,0,60,183
511083,0.00481365807965831,301,Sichuan,隆昌市,四川省,794.983453353816,17,0,61,183
510106,0.00478352018935115,301,Sichuan,金牛区,四川省,106.737921106836,221,0,62,183
510703,0.00470835005026595,301,Sichuan,涪城区,四川省,553.49131193544,50,0,63,183
510105,0.00458336913496116,301,Sichuan,青羊区,四川省,64.5278306951717,315,0,64,183
511421,0.0045545200678085,301,Sichuan,仁寿县,四川省,2607.3673592153,4,0,65,183
513223,0.00438267002519857,301,Sichuan,茂县,四川省,3894.46086234516,33,0.0115526735580964,66,183
513436,0.00435490760633322,301,Sichuan,美姑县,四川省,2512.32269456035,5,0.259660967810888,67,183
511824,0.00433210170485118,301,Sichuan,石棉县,四川省,2677.31881057652,10,0.0196826153452182,68,183
510131,0.00431655753876839,301,Sichuan,蒲江县,四川省,581.944112737141,10,0,69,183
510132,0.00429815232568628,301,Sichuan,新津县,四川省,329.536553154247,51,0,70,183
511132,0.00423656244495487,301,Sichuan,峨边彝族自治县,四川省,2379.82905069599,6,0.127110543042255,71,183
513325,0.0042049943604676,301,Sichuan,雅江县,四川省,7565.70237799313,24,0.136014805147156,72,183
511124,0.00410885087713523,301,Sichuan,井研县,四川省,842.841633114875,5,0,73,183
510117,0.00407124891594876,301,Sichuan,郫都区,四川省,439.549218859425,37,0,74,183
511123,0.00405957698226953,301,Sichuan,犍为县,四川省,1368.34247423398,2,5.32168399737387e-05,75,183
513433,0.00400450939690872,301,Sichuan,冕宁县,四川省,4419.15560225475,6,0.0577087475486618,76,183
513435,0.00399705660616062,301,Sichuan,甘洛县,四川省,2153.50541398467,8,0.124196191293922,77,183
510104,0.00381618321000174,301,Sichuan,锦江区,四川省,60.4111257395996,222,0,78,183
513231,0.00380662732564423,301,Sichuan,阿坝县,四川省,10123.3289897641,7,0.4268147829193,79,183
510981,0.00373239260005589,301,Sichuan,射洪市,四川省,1497.82913885819,9,0,80,183
511113,0.00372079246654611,301,Sichuan,金口河区,四川省,597.950780599853,9,0.171676910088165,81,183
511826,0.00370615922643073,301,Sichuan,芦山县,四川省,1190.07131818348,9,0.0132245086734416,82,183
510722,0.00370263858817506,301,Sichuan,三台县,四川省,2658.69801284027,1,0.283683337042387,83,183
511526,0.00369479535397169,301,Sichuan,珙县,四川省,1144.13249458158,7,0.0022670167701288,84,183
511129,0.00369251578077334,301,Sichuan,沐川县,四川省,1408.47709057472,4,0,85,183
513425,0.00364015046378649,301,Sichuan,会理县,四川省,4532.82464172837,0,0,86,183
510525,0.00358813363769825,301,Sichuan,古蔺县,四川省,3183.64001525952,1,0.0406814620673214,87,183
513430,0.00356624239821935,301,Sichuan,金阳县,四川省,1586.07674197257,7,7.29109349323974e-05,88,183
510705,0.00356549920678889,301,Sichuan,安州区,四川省,1182.78409119795,11,9.89313895349351e-05,89,183
513326,0.00356118511923137,301,Sichuan,道孚县,四川省,7021.88361543711,19,0.207193584599967,90,183
511011,0.00353195453942667,301,Sichuan,东兴区,四川省,1181.75839707774,6,0,91,183
511381,0.0035128683796934,301,Sichuan,阆中市,四川省,1876.45901831009,5,0,92,183
511111,0.00344908294480084,301,Sichuan,沙湾区,四川省,605.899295109245,11,0,93,183
513428,0.00344718673522061,301,Sichuan,普格县,四川省,1905.48582139451,10,0,94,183
510682,0.00338519065018434,301,Sichuan,什邡市,四川省,820.407141708272,12,0.237620551629219,95,183
510115,0.00333977623617,301,Sichuan,温江区,四川省,276.541636622755,32,0,96,183
513222,0.00332108051239752,301,Sichuan,理县,四川省,4319.93393014808,33,0.000999804877446405,97,183
512021,0.00332070233754453,301,Sichuan,安岳县,四川省,2686.78244108231,2,0,98,183
511922,0.00331822642736961,301,Sichuan,南江县,四川省,3387.28415634958,3,0.0204508433780005,99,183
510121,0.00326866187648449,301,Sichuan,金堂县,四川省,1156.08670004343,9,0,100,183
511025,0.00324519641385353,301,Sichuan,资中县,四川省,1731.96295111235,3,0,101,183
510522,0.00324068162509461,301,Sichuan,合江县,四川省,2415.56096913616,1,0.085042278658121,102,183
513323,0.00317697195547665,301,Sichuan,丹巴县,四川省,4506.22990801726,37,4.16845743938221e-05,103,183
510304,0.00316645752731829,301,Sichuan,大安区,四川省,401.590978072534,11,0,104,183
513426,0.00292019405118256,301,Sichuan,会东县,四川省,3220.91705250004,0,0,105,183
510321,0.00280836519643804,301,Sichuan,荣县,四川省,1606.03615909827,1,0.000592451968470078,106,183
513432,0.00276340795146415,301,Sichuan,喜德县,四川省,2204.70084334929,3,0,107,183
510524,0.00270078648265918,301,Sichuan,叙永县,四川省,2972.0469746434,0,0.106879062249505,108,183
510421,0.00269859272808082,301,Sichuan,米易县,四川省,2109.70951645128,0,0.00396069490698174,109,183
511324,0.00266285512021567,301,Sichuan,仪陇县,四川省,1789.18340328705,2,0,110,183
510903,0.00264368560958827,301,Sichuan,船山区,四川省,606.164705240783,7,0,111,183
511126,0.0026342568030367,301,Sichuan,夹江县,四川省,744.563923944446,1,0,112,183
510904,0.00262875747549298,301,Sichuan,安居区,四川省,1267.5474564403,3,0,113,183
511525,0.00261826514506254,301,Sichuan,高县,四川省,1322.76057214845,1,0.00353177812999933,114,183
511503,0.00254732783024024,301,Sichuan,南溪区,四川省,704.109857205499,2,0.0638742395594822,115,183
510502,0.00251505480866925,301,Sichuan,江阳区,四川省,648.521232031957,1,0.169969988233996,116,183
513427,0.0024483061055276,301,Sichuan,宁南县,四川省,1674.37399036114,2,0,117,183
511425,0.00243674986582859,301,Sichuan,青神县,四川省,387.116866591791,3,0,118,183
510812,0.0023407249520078,301,Sichuan,朝天区,四川省,1612.29549051207,1,0.248204400660282,119,183
513329,0.00233920315628268,301,Sichuan,新龙县,四川省,9254.50190491435,7,0.0800085371534407,120,183
511112,0.00233367621051804,301,Sichuan,五通桥区,四川省,464.675716558459,1,0.0439233762891969,121,183
511528,0.00233168144734474,301,Sichuan,兴文县,四川省,1380.65904973299,1,0.00235333446491529,122,183
511321,0.00228295022790801,301,Sichuan,南部县,四川省,2215.57436315367,1,0.000363869753468033,123,183
513330,0.00227468803652214,301,Sichuan,德格县,四川省,11437.0553138171,15,0,124,183
511703,0.00227386927600885,301,Sichuan,达川区,四川省,2246.21639100836,0,0.000947425539452574,125,183
510623,0.00224681611400866,301,Sichuan,中江县,四川省,2200.90021611109,1,0.00166103206963049,126,183
513333,0.00222718462134519,301,Sichuan,色达县,四川省,8728.35810663871,13,0.0796310130261396,127,183
511724,0.00218200607482435,301,Sichuan,大竹县,四川省,2078.86577778448,0,0,128,183
510403,0.00211242506548242,301,Sichuan,西区,四川省,121.316207869274,2,0.0978124289112792,129,183
511725,0.00208433607509272,301,Sichuan,渠县,四川省,2019.65388817893,0,0,130,183
510311,0.00200663281449724,301,Sichuan,沿滩区,四川省,469.276603129359,2,0,131,183
511623,0.00199555717004579,301,Sichuan,邻水县,四川省,1911.22646239037,0,0,132,183
511723,0.0019646266444664,301,Sichuan,开江县,四川省,1030.01413052773,0,0,133,183
510322,0.00195786148799327,301,Sichuan,富顺县,四川省,1343.06052666934,0,0,134,183
513424,0.00193050836653597,301,Sichuan,德昌县,四川省,2297.82482266117,0,0,135,183
513431,0.00192348350042394,301,Sichuan,昭觉县,四川省,2699.78245868774,1,0,136,183
510824,0.00191491102924002,301,Sichuan,苍溪县,四川省,2333.74947954971,0,0.0414896076420104,137,183
510683,0.00191007367078968,301,Sichuan,绵竹市,四川省,1246.17309343976,1,0.281891459020945,138,183
510503,0.00190989266871397,301,Sichuan,纳溪区,四川省,1152.01704696822,0,0.050927192490418,139,183
510521,0.00190520886207836,301,Sichuan,泸县,四川省,1527.80618851879,0,0.00110013195706617,140,183
510921,0.00190313724926006,301,Sichuan,蓬溪县,四川省,1249.82635283163,1,0,141,183
510821,0.00183903928574352,301,Sichuan,旺苍县,四川省,2988.78809726285,0,0.0774819050049089,142,183
511302,0.0018249390620146,301,Sichuan,顺庆区,四川省,542.234220008136,3,0,143,183
510302,0.00181976640288445,301,Sichuan,自流井区,四川省,154.945628697259,6,0,144,183
513328,0.00181440058394129,301,Sichuan,甘孜县,四川省,6861.85825655064,11,0.00273974816765627,145,183
511523,0.0017935589539522,301,Sichuan,江安县,四川省,911.333507071494,0,0.0923678803089479,146,183
513331,0.00176342399127884,301,Sichuan,白玉县,四川省,10258.3793344061,2,0.15278127017626,147,183
513338,0.00175039589300562,301,Sichuan,得荣县,四川省,2910.32130461717,2,0.0835858992871168,148,183
511621,0.00171940638586396,301,Sichuan,岳池县,四川省,1480.29007402996,0,0,149,183
511304,0.00171729534632734,301,Sichuan,嘉陵区,四川省,1178.23461540541,0,0.0922330975883334,150,183
511024,0.00168222094536373,301,Sichuan,威远县,四川省,1287.63076962714,0,0,151,183
513429,0.00164649969814445,301,Sichuan,布拖县,四川省,1685.25052833307,0,0,152,183
511527,0.00164197909216768,301,Sichuan,筠连县,四川省,1254.5216025879,0,0.00123601150795341,153,183
510723,0.00164152511355121,301,Sichuan,盐亭县,四川省,1646.5300506599,0,0.0820115337997415,154,183
511002,0.00163214152267959,301,Sichuan,市中区,四川省,386.859218194614,2,0,155,183
511323,0.0016290685367863,301,Sichuan,蓬安县,四川省,1332.93780595768,0,0.0382891863049095,156,183
511902,0.00161957075809248,301,Sichuan,巴州区,四川省,1406.79463159689,0,0.00181974173047047,157,183
513336,0.00159905386320403,301,Sichuan,乡城县,四川省,4943.05955701513,4,0.0838508520818994,158,183
513335,0.00159311639158851,301,Sichuan,巴塘县,四川省,7662.84297951837,5,0.056287634040144,159,183
511424,0.00158474471406844,301,Sichuan,丹棱县,四川省,448.323952644429,0,0,160,183
510402,0.00157823992797599,301,Sichuan,东区,四川省,165.525232306887,2,0,161,183
512022,0.00152671544044009,301,Sichuan,乐至县,四川省,1423.72516641975,0,0.0161786926520366,162,183
511602,0.00146018052268296,301,Sichuan,广安区,四川省,1026.12278463844,0,0,163,183
511702,0.00145608721871964,301,Sichuan,通川区,四川省,886.709131903616,0,0.000206912533969192,164,183
511622,0.00144778678428055,301,Sichuan,武胜县,四川省,956.605754159758,0,0,165,183
511681,0.00144495700211244,301,Sichuan,华蓥市,四川省,461.112399453495,1,0,166,183
511903,0.00138569908160432,301,Sichuan,恩阳区,四川省,1154.08793845928,0,0,167,183
510725,0.00134342809309511,301,Sichuan,梓潼县,四川省,1442.77290441163,0,9.98867640907172e-05,168,183
511325,0.00132024404556419,301,Sichuan,西充县,四川省,1105.86874000483,0,0.000120366726703001,169,183
510811,0.00130901296468144,301,Sichuan,昭化区,四川省,1430.50371315498,0,0,170,183
511303,0.00124007903790331,301,Sichuan,高坪区,四川省,806.500527297282,0,0,171,183
510303,0.00123275021958405,301,Sichuan,贡井区,四川省,406.63367036326,0,0,172,183
513327,0.00118610354092383,301,Sichuan,炉霍县,四川省,4477.08707271265,2,0.000214964985377366,173,183
511603,0.00116360706255492,301,Sichuan,前锋区,四川省,505.572894295008,0,0,174,183
513228,0.00116072238830537,301,Sichuan,黑水县,四川省,4142.22137738864,1,0.162498038738716,175,183
