species,province,year,grid_id,date_source,disc_year,pub_year,lag,longitude,latitude,in_pa,in_pa_national,nearest_pa_name,nearest_pa_level,nearest_pa_type,nearest_pa_year,dist_to_pa_km,ax,ay,prov_geo,grid_id2,in_pa_b0,in_pa_b1_1,in_pa_b3,in_pa_b5,method,cause,method_grp,bio1,bio12,elev,warming_rate,climate_velocity,climate_exposure,event_id,n_year_after,eff_after,redetected,persist3,log_eff_after_z,yr_z,in_pa_i
Hypsipetes leucocephalus,Gansu,2020,1335,discovery_date,2020,2021,1,105.75,32.99,FALSE,FALSE,龙神沟,local,野生动物,1986,1.17852198574772,68958.349772442,3508231.85631321,Gansu,1335,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.00089998245239,720,1692,0.170586572735392,0.0823993028940886,0.0604800763272079,Hypsipetes leucocephalus|Gansu|2020,1,445,1,0,-1.41143327908057,1.3314877517979,0
Ianthocincla lunulata,Ningxia,2017,1723,discovery_date,2017,2018,1,106.33,35.38,TRUE,TRUE,六盘山,national,森林生态,1982,0,118669.851172171,3778533.75130068,Ningxia,1723,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.636100006103516,544,1983,0.106306392115411,0.0390005142637616,0.0480386607642616,Ianthocincla lunulata|Ningxia|2017,0,270,0,0,-1.88385691909754,0.728678661433813,1
Ixobrychus cinnamomeus,Qinghai,2018,1935,discovery_date,2018,2019,1,101.89,36.56,FALSE,FALSE,甘肃连城,national,森林生态,2001,64.2941258002138,-273277.36003318,3915374.73429879,Qinghai,1935,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.33381667137146,421,2715,0.025943770905657,0.0199916177277117,0.019640334825541,Ixobrychus cinnamomeus|Qinghai|2018,0,2719,0,0,0.303086871530898,0.929615024888509,0
Ixobrychus eurhythmus,Shaanxi,2014,1576,discovery_date,2014,2015,1,108.73,34.42,FALSE,FALSE,陕西牛背梁,national,野生动物,1988,59.4886541999877,336815.291395242,3675639.15099508,Shaanxi,1576,FALSE,FALSE,FALSE,FALSE,捡到尸体，标本采集,分布变化,professional_survey,1.30500001907349,617,429,0.192968737556714,0.0548750555002221,0.0571667460837103,Ixobrychus eurhythmus|Shaanxi|2014,0,1377,0,0,-0.341729226712407,0.125869571069723,0
Ixobrychus minutus,Gansu,2019,2454,discovery_date,2019,2020,1,98.55,39.73,FALSE,FALSE,甘肃祁连山,national,森林生态,1987,25.7211542786381,-543199.218533113,4287019.74960078,Gansu,2454,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.676433324813843,106,1556,0.170586572735392,0.0823993028940886,0.0604800763272079,Ixobrychus minutus|Gansu|2019,0,591,0,0,-1.14289750884638,1.13055138834321,0
Ixos mcclellandii,Gansu,2016,1257,discovery_date,2016,2016,0,105.57,32.94,TRUE,FALSE,裕河金丝猴,provincial,野生动物,2002,0,52440.9176901044,3502485.31266783,Shaanxi,1257,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.33133335113525,779,1130,0.172594181637433,0.0614651285579834,0.0502349422385811,Ixos mcclellandii|Gansu|2016,0,982,0,0,-0.662032115653269,0.527742297979116,1
Lanius borealis,Tibet,2020,799,discovery_date,2020,2022,2,97.84,29.67,FALSE,FALSE,西藏芒康滇金丝猴,national,野生动物,1993,48.4202353728776,-684659.787623078,3159327.87674853,Tibet,799,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.107200002670288,611,4472,-0.0559222994950152,0.042174245586323,0.0244374209082694,Lanius borealis|Tibet|2020,0,1394,0,0,-0.330102371284574,1.3314877517979,0
Lanius collurioides,Sichuan,2014,362,discovery_date,2014,2017,3,101.53,26.65,FALSE,FALSE,四川攀枝花苏铁,national,野生植物,1983,1.86678850627195,-343822.832811267,2803207.70776289,Sichuan,362,FALSE,FALSE,TRUE,TRUE,"","",unknown,2.04623336791992,743,1227,0.203671072863646,0.0414938965274204,0.0642392426901583,Lanius collurioides|Sichuan|2014,0,10389,0,0,1.57395726343632,0.125869571069723,0
Lanius schach,Beijing,2009,2711,discovery_date,2009,2011,2,115.91,40.52,FALSE,FALSE,北京松山,national,森林生态,1986,7.61904234137669,907822.015279491,4408494.18331685,Beijing,2711,FALSE,FALSE,FALSE,FALSE,观察和拍摄,分布变化，调查不足,birdwatching,0.732616662979126,442,962,0.325590305177595,0.0981936742313489,0.0923150000809967,Lanius schach|Beijing|2009,14,28474,1,1,2.52997737093919,-0.878812246203761,0
Lanius schach,Jiangxi,2008,388,discovery_date,2008,2009,1,114.4,26.25,FALSE,FALSE,江西白水仙,local,森林生态,2002,28.8933963079976,934398.545120783,2796968.17135544,Jiangxi,388,FALSE,FALSE,FALSE,FALSE,观察和拍摄,分布变化,birdwatching,1.72498340606689,1542,447,0.316090936826047,0.0555181677950237,0.0727307499262645,Lanius schach|Jiangxi|2008,15,3311,1,1,0.489818720162964,-1.07974860965846,0
Lanius sphenocercus,Yunnan,2017,203,discovery_date,2017,2019,2,103.22,24.6,FALSE,FALSE,帽天山,provincial,古生物遗迹,1997,26.9301247433833,-180475.413048573,2571310.06342442,Yunnan,203,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.52930002212524,920,1873,0.203671072863646,0.0414938965274204,0.0642392426901583,Lanius sphenocercus|Yunnan|2017,0,8907,0,0,1.42802556764989,0.728678661433813,0
Lanius tephronotus,Hubei,2011,1041,discovery_date,2011,2013,2,110.13,31.45,TRUE,TRUE,湖北神农架,national,森林生态,1986,0,480427.193074528,3346955.83654479,Hubei,1041,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.36809997558594,1202,846,0.217144813451741,0.0431056373179286,0.0631284864935155,Lanius tephronotus|Hubei|2011,5,2551,1,1,0.242630966205519,-0.476939519294367,1
Lanius tephronotus,Xinjiang,2004,2564,discovery_date,2004,2004,0,75.4,37.37,FALSE,FALSE,塔什库尔干野生动物,provincial,野生动物,1984,4.11490345727438,-2536127.39834837,4383551.36056481,Xinjiang,2564,FALSE,FALSE,FALSE,TRUE,"","",unknown,-0.448716688156128,98,4462,0.138596983544164,0.0491553825225537,0.0365092249655955,Lanius tephronotus|Xinjiang|2004,3,3730,1,1,0.602779390869678,-1.88349406347724,0
Larus crassirostris,Hainan,2006,,discovery_date,2006,2006,0,109.69,19.91,FALSE,FALSE,新英湾红树林,local,海洋海岸,1992,13.6041454162952,499673.702354414,2066849.56712322,Hainan,,FALSE,FALSE,FALSE,FALSE,"","",unknown,,,,,,,Larus crassirostris|Hainan|2006,1,1976,1,0,0.000543005842213085,-1.48162133656785,0
Leptopoecile elegans,Yunnan,2010,597,discovery_date,2010,2011,1,98.82,28.4,FALSE,FALSE,云南白马雪山,national,森林生态,1984,14.5313052701584,-599925.71792929,3011110.89014508,Yunnan,597,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.218700003623962,638,3989,0.203671072863646,0.0414938965274204,0.0642392426901583,Leptopoecile elegans|Yunnan|2010,1,12118,1,0,1.71992367330398,-0.677875882749064,0
Leptoptilos javanicus,Yunnan,2013,93,discovery_date,2013,2014,1,103.38,23.42,FALSE,FALSE,云南大围山,national,森林生态,1986,41.7675577185875,-166380.435331379,2440752.01135557,Yunnan,93,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.56086664199829,1319,1719,0.203671072863646,0.0414938965274204,0.0642392426901583,Leptoptilos javanicus|Yunnan|2013,1,11469,1,0,1.6677318387613,-0.075066792384974,0
Limnodromus semipalmatus,Shaanxi,2019,1654,discovery_date,2019,2020,1,109.42,34.8,FALSE,FALSE,陕西延安黄龙山褐马鸡,national,野生动物,2001,53.9173141950594,397173.909053183,3721064.10666892,Shaanxi,1654,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.32613334655762,583,442,0.192968737556714,0.0548750555002221,0.0571667460837103,Limnodromus semipalmatus|Shaanxi|2019,0,431,0,0,-1.4416765047757,1.13055138834321,0
Limnodromus semipalmatus,Xinjiang,2010,3355,discovery_date,2010,2011,1,84.92,44.48,FALSE,FALSE,新疆艾比湖湿地,national,湿地生态,2000,87.2704105668698,-1573328.58289608,4963788.17451584,Xinjiang,3355,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.853783321380615,141,349,0.138596983544164,0.0491553825225537,0.0365092249655955,Limnodromus semipalmatus|Xinjiang|2010,1,3592,1,0,0.567040593531273,-0.677875882749064,0
Limosa limosa,Ningxia,2011,2323,discovery_date,2011,2011,0,106.46,38.87,FALSE,FALSE,宁夏贺兰山,national,森林生态,1982,20.1470142489265,124467.587087092,4173123.66290289,Ningxia,2323,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.774866676330566,197,1096,0.106306392115411,0.0390005142637616,0.0480386607642616,Limosa limosa|Ningxia|2011,2,309,1,0,-1.75635996183526,-0.476939519294367,0
Linaria cannabina,Inner Mongolia,2019,2322,discovery_date,2019,2023,4,105.88,38.98,TRUE,TRUE,内蒙古贺兰山,national,森林生态,1992,0,74913.1040619388,4184970.67373807,Inner Mongolia,2322,TRUE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,0.628433322906494,205,1675,0.106306392115411,0.0390005142637616,0.0480386607642616,Linaria cannabina|Inner Mongolia|2019,0,668,0,0,-1.02694662341897,1.13055138834321,1
Locustella mandelli,Guizhou,2009,555,discovery_date,2009,2010,1,107.13,28.18,FALSE,FALSE,贵州绥阳宽阔水,national,森林生态,1989,0.368916908694922,207415.77079757,2970067.21084391,Guizhou,555,FALSE,TRUE,TRUE,TRUE,"","",unknown,1.49596662521362,1092,912,0.144323990786465,0.0298168180438408,0.0560273132062786,Locustella mandelli|Guizhou|2009,2,1182,1,0,-0.48641446394634,-0.878812246203761,0
Locustella mandelli,Hunan,2011,824,discovery_date,2011,2014,3,110.63,30.02,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,536310.09947801,3189094.84975186,Hunan,824,TRUE,TRUE,TRUE,TRUE,观察拍摄，记录到繁殖期发出的摩擦声,分布变化,birdwatching,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Locustella mandelli|Hunan|2011,2,1044,1,0,-0.604033600209709,-0.476939519294367,1
Lonchura striata,Gansu,2009,1255,discovery_date,2009,2011,2,104.69,32.95,FALSE,FALSE,甘肃白水江,national,野生动物,1963,8.89849206611875,-28517.0895068378,3503506.58955014,Gansu,1255,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.210350012779236,810,3346,0.170586572735392,0.0823993028940886,0.0604800763272079,Lonchura striata|Gansu|2009,0,1177,0,0,-0.490430822216998,-0.878812246203761,0
Lonchura striata,Tibet,2003,723,discovery_date,2003,2006,3,95.15,29.23,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-946040.653643641,3132287.84097155,Tibet,723,TRUE,TRUE,TRUE,TRUE,网捕,分布变化,professional_survey,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Lonchura striata|Tibet|2003,5,2769,1,1,0.320359858589894,-2.08443042693194,1
Lophotriorchis kienerii,Tibet,2019,724,discovery_date,2019,2019,0,95.35,29.45,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-924500.772199093,3154934.03471083,Tibet,724,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,0.414900016784668,799,3626,-0.0559222994950152,0.042174245586323,0.0244374209082694,Lophotriorchis kienerii|Tibet|2019,0,1704,0,0,-0.139814223069985,1.13055138834321,1
Lophura nycthemera,Jiangsu,2016,1206,discovery_date,2016,2017,1,119.58,31.23,FALSE,FALSE,盘台,local,森林生态,2006,9.79033267511222,1364748.16940768,3410189.53939896,Jiangsu,1206,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.58118333816528,1130,12,0.108386098725391,0.0217271318036011,0.0534683116468678,Lophura nycthemera|Jiangsu|2016,0,6614,0,0,1.14581372554112,0.527742297979116,0
Loxia curvirostra,Hubei,2019,1189,discovery_date,2019,2024,5,110.58,32.1,FALSE,FALSE,湖北赛武当,national,森林生态,1987,34.8125828906326,518417.92102829,3422267.53898292,Hubei,1189,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.39184999465942,1029,726,0.217144813451741,0.0431056373179286,0.0631284864935155,Loxia curvirostra|Hubei|2019,0,1819,0,0,-0.0779199241884166,1.13055138834321,0
Macropygia unchall,Tibet,2016,792,discovery_date,2016,2017,1,93.8,29.38,FALSE,FALSE,西藏雅鲁藏布大峡谷,national,森林生态,1985,94.4618678292009,-1073292.1264177,3162728.2591727,Tibet,792,FALSE,FALSE,FALSE,FALSE,观察拍摄,"",birdwatching,-0.192066669464111,569,4801,-0.0559222994950152,0.042174245586323,0.0244374209082694,Macropygia unchall|Tibet|2016,3,2183,1,1,0.0949684556620752,0.527742297979116,0
Macropygia unchall,Zhejiang,2014,637,discovery_date,2014,2016,2,119.19,27.91,FALSE,FALSE,浙江凤阳山-百山祖,national,森林生态,1975,7.4013214431655,1381500.10521042,3036576.4346499,Zhejiang,637,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.56161670684814,1742,643,0.24517462933645,0.0470920804650966,0.0850920271159029,Macropygia unchall|Zhejiang|2014,7,15214,1,1,1.93565993442386,0.125869571069723,0
Mareca falcata,Gansu,2018,2158,discovery_date,2018,2019,1,101.65,37.98,TRUE,TRUE,甘肃祁连山,national,森林生态,1987,0,-288943.140579486,4076491.74790453,Gansu,2158,TRUE,TRUE,TRUE,TRUE,"","",unknown,-0.0786499977111816,436,3149,0.170586572735392,0.0823993028940886,0.0604800763272079,Mareca falcata|Gansu|2018,2,838,1,0,-0.812235117391374,0.929615024888509,1
Megaceryle lugubris,Inner Mongolia,2014,3073,discovery_date,2014,2015,1,117.23,42.95,FALSE,FALSE,内蒙古达里诺尔国家级自然保护区,national,野生动物,1987,43.0768666138701,983489.38062963,4693023.47782203,Inner Mongolia,3073,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.0756333410739899,421,1582,0.0422685521945524,0.025231014378407,0.0107402151845823,Megaceryle lugubris|Inner Mongolia|2014,1,1487,1,0,-0.26890302352982,0.125869571069723,0
Megaceryle lugubris,Qinghai,2017,1863,discovery_date,2017,2019,2,102.66,36.41,FALSE,FALSE,甘肃连城,national,森林生态,2001,19.942960762471,-206031.228584506,3896567.13050268,Qinghai,1863,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.670133352279663,375,2135,0.025943770905657,0.0199916177277117,0.019640334825541,Megaceryle lugubris|Qinghai|2017,0,3479,0,0,0.536738717367909,0.728678661433813,0
Megaceryle lugubris,Tibet,2019,723,discovery_date,2019,2019,0,95.2,29.25,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-941033.278806472,3134042.03522813,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Megaceryle lugubris|Tibet|2019,1,1704,1,0,-0.139814223069985,1.13055138834321,1
Melanitta fusca,Shanghai,2019,,discovery_date,2019,2021,2,121.94,30.91,FALSE,FALSE,上海九段沙湿地国家级自然保护区,national,湿地生态,2000,22.7545123304532,1589765.57269122,3409783.78142907,"",,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,,,,,,,Melanitta fusca|Shanghai|2019,0,4957,0,0,0.872394714750797,1.13055138834321,0
Melanitta stejnegeri,Shaanxi,2016,1263,discovery_date,2016,2017,1,109.04,32.71,FALSE,FALSE,陕西化龙山,national,森林生态,2001,70.0596175692664,372640.595504411,3483993.85080375,Shaanxi,1263,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.35325002670288,949,782,0.192968737556714,0.0548750555002221,0.0571667460837103,Melanitta stejnegeri|Shaanxi|2016,0,1273,0,0,-0.416140781201618,0.527742297979116,0
Melanochlora sultanea,Tibet,2019,723,discovery_date,2019,2019,0,95.26,29.29,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-934851.499551764,3137934.48695317,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Melanochlora sultanea|Tibet|2019,4,1704,1,1,-0.139814223069985,1.13055138834321,1
Melanochlora sultanea,Zhejiang,2017,637,discovery_date,2017,2018,1,119.15,27.9,FALSE,FALSE,浙江凤阳山-百山祖,national,森林生态,1975,6.54793332081365,1377790.87763937,3034915.21464987,Zhejiang,637,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.56161670684814,1742,643,0.24517462933645,0.0470920804650966,0.0850920271159029,Melanochlora sultanea|Zhejiang|2017,5,14507,1,1,1.89054020586739,0.728678661433813,0
Mergus serrator,Hunan,2020,627,discovery_date,2020,2022,2,114.13,28.17,FALSE,FALSE,浏阳大围山,provincial,森林生态,1982,23.6459663176892,887981.980266619,3007583.56206828,Jiangxi,627,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.47078332901001,1649,644,0.316090936826047,0.0555181677950237,0.0727307499262645,Mergus serrator|Hunan|2020,0,489,0,0,-1.32221479989864,1.3314877517979,0
Mergus serrator,Shaanxi,2016,1421,discovery_date,2016,2017,1,109.17,33.42,FALSE,FALSE,东秦岭地质剖面,provincial,地质遗迹,1990,31.8961664665751,381263.310515338,3564468.35833587,Shaanxi,1421,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.19204998016357,760,938,0.192968737556714,0.0548750555002221,0.0571667460837103,Mergus serrator|Shaanxi|2016,0,1273,0,0,-0.416140781201618,0.527742297979116,0
Mergus serrator,Yunnan,2016,127,discovery_date,2016,2017,1,103.3,23.59,FALSE,FALSE,云南文山,national,森林生态,1980,59.5412402079609,-174275.093575293,2459626.81300096,Yunnan,127,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.63786659240723,1056,1595,0.203671072863646,0.0414938965274204,0.0642392426901583,Mergus serrator|Yunnan|2016,0,9913,0,0,1.52948771596046,0.527742297979116,0
Monticola gularis,Sichuan,2011,1256,discovery_date,2011,2013,2,104.76,32.58,TRUE,TRUE,四川唐家河,national,野生动物,1986,0,-22178.5668779687,3461788.54942884,Sichuan,1256,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.11561670303345,723,1575,0.170586572735392,0.0823993028940886,0.0604800763272079,Monticola gularis|Sichuan|2011,1,11658,1,0,1.68322972235663,-0.476939519294367,1
Monticola rufiventris,Shaanxi,2005,1418,discovery_date,2005,2007,2,107.76,33.6,TRUE,TRUE,陕西佛坪,national,野生动物,1978,0,251824.2416198,3580265.56039335,Shaanxi,1418,TRUE,TRUE,TRUE,TRUE,观察,分布变化,birdwatching,0.81676664352417,823,1736,0.192968737556714,0.0548750555002221,0.0571667460837103,Monticola rufiventris|Shaanxi|2005,3,1901,1,1,-0.0361305812336205,-1.68255770002255,1
Monticola solitarius,Qinghai,2017,1790,discovery_date,2017,2019,2,102.66,35.83,TRUE,TRUE,青海循化孟达,national,森林生态,1980,0,-207576.119754253,3831033.17424793,Qinghai,1790,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.735166645050049,437,2053,0.025943770905657,0.0199916177277117,0.019640334825541,Monticola solitarius|Qinghai|2017,0,3479,0,0,0.536738717367909,0.728678661433813,1
Motacilla citreola,Hunan,2010,621,discovery_date,2010,2011,1,111.35,28.7,FALSE,FALSE,湖南乌云界国家级自然保护区,national,森林生态,1998,4.43190371469291,614261.716545101,3045636.89051025,Hunan,621,FALSE,FALSE,FALSE,TRUE,"","",unknown,1.61936664581299,1394,334,0.103357874200594,0.0189702283469961,0.0347710350255269,Motacilla citreola|Hunan|2010,0,1052,0,0,-0.596801833833439,-0.677875882749064,0
Moupinia poecilotis,Tibet,2019,596,discovery_date,2019,2022,3,98.43,28.37,FALSE,FALSE,云南白马雪山,national,森林生态,1984,51.1435882371394,-637953.26481018,3010195.11923246,Tibet,596,FALSE,FALSE,FALSE,FALSE,观察拍摄,"",birdwatching,0.534466648101807,832,3221,-0.0559222994950152,0.042174245586323,0.0244374209082694,Moupinia poecilotis|Tibet|2019,0,1704,0,0,-0.139814223069985,1.13055138834321,0
Muscicapa ferruginea,Hunan,2020,566,discovery_date,2020,2024,4,112.93,28.18,FALSE,FALSE,湖南东洞庭湖,national,湿地生态,1984,53.3350298386947,771448.221189775,2998668.07196992,Hunan,566,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,1.73083324432373,1397,124,0.103357874200594,0.0189702283469961,0.0347710350255269,Muscicapa ferruginea|Hunan|2020,0,489,0,0,-1.32221479989864,1.3314877517979,0
Muscicapa ferruginea,Zhejiang,2013,917,discovery_date,2013,2013,0,121.93,29.2,FALSE,FALSE,韭山列岛,national,海洋海岸,1998,21.4068438601853,1621396.16263153,3220540.48543204,"",917,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.63156661987305,1275,121,0.24517462933645,0.0470920804650966,0.0850920271159029,Muscicapa ferruginea|Zhejiang|2013,2,15372,1,0,1.94545636009551,-0.075066792384974,0
Muscicapa muttui,Henan,2019,1581,discovery_date,2019,2020,1,111.84,34.26,FALSE,FALSE,河南伏牛山,national,森林生态,1982,42.1763227456817,618545.41344032,3672563.82906425,Henan,1581,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.41741666793823,632,363,0.213808908135841,0.0439882479651097,0.0594135815288783,Muscicapa muttui|Henan|2019,0,651,0,0,-1.05135437980547,1.13055138834321,0
Muscicapa muttui,Hunan,2013,825,discovery_date,2013,2015,2,111.07,29.88,FALSE,FALSE,湖南壶瓶山,national,森林生态,1982,18.9254312629648,579133.501633642,3175888.30810649,Hunan,825,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.60336666107178,1234,312,0.103357874200594,0.0189702283469961,0.0347710350255269,Muscicapa muttui|Hunan|2013,0,1000,0,0,-0.644825298916675,-0.075066792384974,0
Muscicapa muttui,Shanghai,2013,,discovery_date,2013,2018,5,121.97,30.88,FALSE,FALSE,上海九段沙湿地国家级自然保护区,national,湿地生态,2000,24.3707625014144,1593127.00795219,3406942.27116725,"",,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,,,,,,,Muscicapa muttui|Shanghai|2013,0,8311,0,0,1.3623589876252,-0.075066792384974,0
Mycerobas affinis,Shaanxi,2014,1496,discovery_date,2014,2014,0,107.78,33.93,TRUE,TRUE,陕西太白山,national,森林生态,1965,0,252606.071912417,3617537.2802924,Shaanxi,1496,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.679616641998291,744,1922,0.192968737556714,0.0548750555002221,0.0571667460837103,Mycerobas affinis|Shaanxi|2014,0,1377,0,0,-0.341729226712407,0.125869571069723,1
Mycerobas affinis,Shandong,2009,,discovery_date,2009,2009,0,119.22,37.27,FALSE,FALSE,山东黄河三角洲,national,海洋海岸,1990,39.0635440949006,1233998.27759056,4079879.04172569,"",,FALSE,FALSE,FALSE,FALSE,"","",unknown,,,,,,,Mycerobas affinis|Shandong|2009,0,1958,0,0,-0.00813017142107366,-0.878812246203761,0
Mycerobas carnipes,Henan,2017,1579,discovery_date,2017,2021,4,110.38,34.38,TRUE,TRUE,陕西延安黄龙山褐马鸡,national,野生动物,2001,0,485929.777611459,3677964.64112748,Shaanxi,1579,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.780850028991699,725,1772,0.213808908135841,0.0439882479651097,0.0594135815288783,Mycerobas carnipes|Henan|2017,0,1174,0,0,-0.492848828040822,0.728678661433813,1
Myiomela leucura,Jiangxi,2016,690,discovery_date,2016,2018,2,113.99,29.01,FALSE,FALSE,湖南仙姑山,local,野生动物,1983,31.9447870852528,865906.805609899,3099913.22787031,Jiangxi,690,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.58795003890991,1503,387,0.103357874200594,0.0189702283469961,0.0347710350255269,Myiomela leucura|Jiangxi|2016,0,2789,0,0,0.327181907942898,0.527742297979116,0
Netta rufina,Anhui,2016,1515,discovery_date,2016,2017,1,117.93,33.22,FALSE,FALSE,洪泽湖东部湿地,provincial,湿地生态,2004,24.7568761246925,1182127.42061702,3610991.48029868,Anhui,1515,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.50768337249756,778,16,0.108386098725391,0.0217271318036011,0.0534683116468678,Netta rufina|Anhui|2016,0,1550,0,0,-0.229581543691116,0.527742297979116,0
Netta rufina,Jilin,2020,3295,discovery_date,2020,2023,3,125.35,43.88,FALSE,FALSE,吉林伊通火山群国家级自然保护区,national,地质遗迹,1983,51.7260505719094,1607884.60387551,4902216.54438433,Jilin,3295,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.492066669464111,597,219,0.114589651661273,0.073517564422611,0.022873542755,Netta rufina|Jilin|2020,0,309,0,0,-1.75635996183526,1.3314877517979,0
Netta rufina,Liaoning,2012,,discovery_date,2012,2022,10,123.02,39.66,FALSE,FALSE,辽宁庄河仙人洞,national,森林生态,1981,35.308457579249,1511759.60174927,4399036.47508355,"",,FALSE,FALSE,FALSE,FALSE,"","",unknown,,,,,,,Netta rufina|Liaoning|2012,4,3371,1,1,0.506843607806585,-0.276003155839671,0
Netta rufina,Shanghai,2012,,discovery_date,2012,2018,6,121.9,31.05,FALSE,FALSE,上海九段沙湿地国家级自然保护区,national,湿地生态,2000,10.6270260436928,1583382.37546575,3424652.35253338,"",,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,,,,,,,Netta rufina|Shanghai|2012,0,8400,0,0,1.3724584319265,-0.276003155839671,0
Niltava davidi,Zhejiang,2017,637,discovery_date,2017,2018,1,119.15,27.9,FALSE,FALSE,浙江凤阳山-百山祖,national,森林生态,1975,6.54793332081365,1377790.87763937,3034915.21464987,Zhejiang,637,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.56161670684814,1742,643,0.24517462933645,0.0470920804650966,0.0850920271159029,Niltava davidi|Zhejiang|2017,4,14507,1,1,1.89054020586739,0.728678661433813,0
Niltava grandis,Guangxi,2002,210,discovery_date,2002,2003,1,106.35,24.52,FALSE,FALSE,广西岑王老山,national,森林生态,1982,3.51612703256764,137000.866601235,2561774.02256258,Guangxi,210,FALSE,FALSE,FALSE,TRUE,"","",unknown,1.66383323669434,1270,1121,0.233121858022171,0.0366689971097029,0.0800731827586212,Niltava grandis|Guangxi|2002,4,3661,1,1,0.585078351222547,-2.28536679038664,0
Niltava sundara,Hunan,2014,752,discovery_date,2014,2015,1,110.38,29.3,FALSE,FALSE,张家界大鲵国家级自然保护区,national,野生动物,1996,4.17034439899314,516891.36615919,3107169.39809912,Hunan,752,FALSE,FALSE,FALSE,TRUE,"","",unknown,1.57268333435059,1410,541,0.103357874200594,0.0189702283469961,0.0347710350255269,Niltava sundara|Hunan|2014,0,984,0,0,-0.66010475570094,0.125869571069723,0
Ninox japonica,Hunan,2018,755,discovery_date,2018,2023,5,111.63,29.53,FALSE,FALSE,花岩溪,provincial,森林生态,1997,53.5917169946525,635105.338276818,3140148.58219363,Hunan,755,FALSE,FALSE,FALSE,FALSE,鸣声频谱分析，观察和拍摄,"",birdwatching,1.67946662902832,1241,93,0.103357874200594,0.0189702283469961,0.0347710350255269,Ninox japonica|Hunan|2018,0,706,0,0,-0.974558434487904,0.929615024888509,0
Nisaetus nipalensis,Gansu,2006,1255,discovery_date,2006,2007,1,104.71,32.93,FALSE,FALSE,甘肃白水江,national,野生动物,1963,6.98027820542264,-26683.8683256321,3501246.46383269,Gansu,1255,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.210350012779236,810,3346,0.170586572735392,0.0823993028940886,0.0604800763272079,Nisaetus nipalensis|Gansu|2006,0,1211,0,0,-0.463449197624212,-1.48162133656785,0
